Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Aschbach	7.98262	48.93423	2	0.4875773879054907	-0.08376000008287697
Stundweiler (Stundwiller)	7.99256	48.92477	2	0.4875773879054907	-0.0747774953414331
Leitersweiler (Leiterswiller)	7.94768	48.92407	0	-0.9687672991135298	0.16502913034930072
Hofen (Hoffen)	7.9412	48.92766	0	-0.9687672991135298	0.1712132490076411
Kühlendorf (Kuhlendorf) und Hohweiler, Kühlendorf (Kuhlendorf)	7.92307	48.91408	2	0.4875773879054907	-0.043347609105538226
Hermersweiler (Hermerswiller)	7.91205	48.93588	1	-0.2405949556040195	-0.00804204402147376
Schönenburg (Schoenenbourg)	7.91332	48.95207	1	-0.2405949556040195	-0.017255152932777056
Sulz u. (f) (Soultz-Sous-Forêts)	7.88268	48.93782	2	0.4875773879054907	0.014130572463385938
Kutzenhausen	7.85624	48.93375	0	-0.9687672991135298	-0.11911842715160832
Retschweiler (Retschwiller)	7.87838	48.95025	2	0.4875773879054907	0.007193279555641299
Memmelshofen (Memmelshoffen)	7.87106	48.96013	1	-0.2405949556040195	-0.022769545697741547
Keffenach	7.88225	48.96489	3	1.215749731415001	-0.004195801938709221
Birlenbach	7.8829	48.9763	0	-0.9687672991135298	-0.06248722603796428
Drachenbronn	7.87037	48.98626	0	-0.9687672991135298	-0.10931842286695255
Lobsann	7.84681	48.96327	2	0.4875773879054907	0.08577440081439759
Oberkutzenhausen	7.84049	48.93847	3	1.215749731415001	0.2368480996750549
Zollingen	7.07636	48.91048	4	1.9439220749245112	0.5668901350828641
Pisdorf (Bischtroff-sur-Sarre)	7.06995	48.9005	4	1.9439220749245112	0.47366160134829266
Burbach	7.11226	48.90144	1	-0.2405949556040195	-0.08946763195650224
Berg	7.1532	48.89487	4	1.9439220749245112	0.5737654099360519
Güngweiler (Gungwiller)	7.15771	48.88171	3	1.215749731415001	0.460775890137765
Eyweiler (Eywiller)	7.13172	48.8709	2	0.4875773879054907	0.16078854349118787
Eschweiler (Eschwiller)	7.11652	48.8596	1	-0.2405949556040195	-0.07722632322328452
Weyer	7.15976	48.85488	1	-0.2405949556040195	-0.0826791691140351
Bärendorf (Baerendorf)	7.08463	48.83742	2	0.4875773879054907	0.11148189261794962
Wolfskirchen, Wolfskirchen	7.07612	48.87884	0	-0.9687672991135298	-0.3882264513643241
Diedendorf	7.04974	48.87869	1	-0.2405949556040195	-0.055356466322129476
Puberg	7.31461	48.91322	1	-0.2405949556040195	-0.09080610915226517
Hinsburg (Hinsbourg)	7.28852	48.90706	1	-0.2405949556040195	-0.09966666297186243
Frohmühl (Frohmuhl)	7.28007	48.90754	3	1.215749731415001	0.38631947988299814
Weislingen	7.25159	48.91879	1	-0.2405949556040195	-0.1280791471500553
Tieffenbach	7.24987	48.90483	1	-0.2405949556040195	-0.12323684183831034
Strut (Struth)	7.25475	48.89009	4	1.9439220749245112	0.7259503830458545
Petersbach	7.26874	48.86912	3	1.215749731415001	0.43108958848160994
Lützelstein (La Petite-Pierre)	7.32076	48.85864	2	0.4875773879054907	0.10685072670403123
Adamsweiler (Adamswiller)	7.20348	48.90463	3	1.215749731415001	0.41916421659269854
Dürstel (Durstel)	7.19745	48.89156	2	0.4875773879054907	0.18369748779861902
Bettweiler (Bettwiller)	7.17993	48.88617	2	0.4875773879054907	0.1682132746334018
Aßweiler (Asswiller)	7.2198	48.88035	1	-0.2405949556040195	-0.10924615699463928
Drulingen	7.18979	48.8662	1	-0.2405949556040195	-0.09605199459556044
Ottweiler (Ottwiller)	7.23096	48.86516	0	-0.9687672991135298	-0.40487647419600853
Lohr	7.24351	48.85748	1	-0.2405949556040195	-0.09928277439535828
Sieweiler (Siewiller)	7.20676	48.84318	2	0.4875773879054907	0.10861109403351943
Berg, Rexingen	7.17654	48.90012	2	0.4875773879054907	0.17780032034010892
Lichtenberg	7.48181	48.9216	2	0.4875773879054907	-0.054652220344906056
Wimmenau	7.41957	48.91035	1	-0.2405949556040195	-0.05448140435493177
Zittersheim	7.34551	48.89955	3	1.215749731415001	0.34924036033921335
Erkartsweiler (Erckartswiller)	7.3596	48.87532	3	1.215749731415001	0.18262733896707448
Sparsbach	7.41533	48.87754	2	0.4875773879054907	0.08908909473294642
Weinburg (Weinbourg)	7.44029	48.87157	2	0.4875773879054907	0.01113836175645254
Ingweiler (Ingwiller)	7.48031	48.87322	2	0.4875773879054907	-0.07145031643466807
Menchhofen (Menchhoffen)	7.49498	48.85955	4	1.9439220749245112	-0.5138022350774345
Uttweiler (Uttwiller)	7.48667	48.84591	0	-0.9687672991135298	0.15123431529810705
Niedersulzbach (Niedersoultzbach)	7.4662	48.84923	0	-0.9687672991135298	0.1588092183313725
Obersulzbach (Obersoultzbach)	7.45013	48.85174	1	-0.2405949556040195	0.02485721601892083
Weitersweiler (Weiterswiller), Weitersweiler (Weiterswiller)	7.41341	48.85298	1	-0.2405949556040195	-0.03230549864908993
Zinsweiler	7.59018	48.9196	0	-0.9687672991135298	0.0044393822697827165
Offweiler	7.54296	48.91021	2	0.4875773879054907	-0.05879517129222595
Rotbach	7.52883	48.90568	0	-0.9687672991135298	0.10179990824587618
Bischholz	7.53995	48.89301	1	-0.2405949556040195	0.017631544474515967
Mühlhausen	7.5527	48.88226	0	-0.9687672991135298	0.13864758085619538
Uhrweiler (Uhrwiller)	7.57892	48.8784	1	-0.2405949556040195	0.014260683395768723
Engweiler	7.61501	48.88508	2	0.4875773879054907	-0.00869922601237924
Gumbrechtshofen	7.6319	48.90544	5	2.672094418434021	0.3140535409890548
Gundershofen	7.6592	48.90652	3	1.215749731415001	0.44617151061540583
Mietesheim	7.63837	48.87814	0	-0.9687672991135298	-0.28652021594959537
Bitschhofen	7.61913	48.85878	0	-0.9687672991135298	0.01622344245752843
Überach (Uberach)	7.62806	48.84844	1	-0.2405949556040195	-0.032392337343086004
Pfaffenhofen, Pfaffenhofen -Volksberg	7.60881	48.84422	3	1.215749731415001	-0.16073312306780585
Kindweiler	7.59731	48.86227	2	0.4875773879054907	-0.07540229501659809
Zutzendorf	7.54972	48.85428	0	-0.9687672991135298	0.18704605068860908
Schillersdorf	7.52526	48.87312	2	0.4875773879054907	-0.08716991771187109
Obermodern	7.53932	48.84466	1	-0.2405949556040195	0.040610916965227735
Eberbach , Eberbach 	7.71711	48.91154	1	-0.2405949556040195	-0.11692512152505788
Forstheim	7.71468	48.89506	7	4.128439105453041	1.6694341058348878
Morsbronn (Morsbronn-Les-Bains)	7.74283	48.90037	1	-0.2405949556040195	-0.15531936862125342
Hagenheim (Hegeney)	7.74557	48.89153	3	1.215749731415001	0.6602027190602755
Dürrenbach (Durrenbach)	7.76797	48.89675	1	-0.2405949556040195	-0.14908475789094316
Biblisheim	7.79196	48.89991	3	1.215749731415001	0.6850334703980295
Walburg (Walbourg)	7.78939	48.88652	0	-0.9687672991135298	-0.5884037337076498
Eschbach	7.73641	48.87453	0	-0.9687672991135298	-0.5711424291198768
Laubach	7.72032	48.88168	3	1.215749731415001	0.7094114978181296
Merzweiler (Mertzwiller)	7.67936	48.86259	0	-0.9687672991135298	-0.42359499802222456
Griesbach	7.67856	48.89026	1	-0.2405949556040195	-0.10771084935697876
Reimersweiler	7.88417	48.9137	1	-0.2405949556040195	-0.0018002296243178164
Surburg	7.84913	48.90982	2	0.4875773879054907	0.0723255649935172
Schwabweiler	7.87665	48.90207	1	-0.2405949556040195	-0.009524436899593845
Oberbetschdorf	7.89812	48.8986	0	-0.9687672991135298	0.03706244873804322
Niederbetschdorf	7.91693	48.8985	1	-0.2405949556040195	0.02663364274352159
Rittershofen	7.95587	48.90241	0	-0.9687672991135298	0.1522968553079199
Hatten	7.97777	48.90173	0	-0.9687672991135298	0.09058760701094384
Hirschland	7.11324	48.83701	0	-0.9687672991135298	-0.3378599432774635
Kirberg (Kirrberg)	7.06204	48.8233	1	-0.2405949556040195	-0.039450910281301765
Rauweiler	7.10907	48.81139	1	-0.2405949556040195	-0.0539047597860831
Goerlingen	7.08247	48.79646	1	-0.2405949556040195	-0.0010044067904340967
Etschburg (Eschbourg)	7.29591	48.81267	0	-0.9687672991135298	-0.21530686269927612
Graufthal	7.28092	48.81935	2	0.4875773879054907	0.06445847054043763
Schönburg (Schoenbourg)	7.26823	48.83392	1	-0.2405949556040195	-0.07600346434936363
Pfalzweier (-weyer)	7.25813	48.80543	2	0.4875773879054907	0.07512380573395255
Buchsweiler (Bouxwiller), Buchsweiler (Bouxwiller)	7.47851	48.82528	0	-0.9687672991135298	0.07299588812545797
Riedheim	7.47956	48.81064	1	-0.2405949556040195	0.053570140743617475
Imbsheim	7.45399	48.80165	1	-0.2405949556040195	0.051078439317230356
Neuweiler (Neuwiller-Lès-Saverne)	7.4034	48.82391	0	-0.9687672991135298	-0.06390025281351956
Dossenheim (Dossenheim-Sur-Zinsel)	7.40138	48.80593	2	0.4875773879054907	-0.013335018087705925
Hattmatt	7.42386	48.79158	0	-0.9687672991135298	0.04948148938777867
Ernolsheim (Ernoldsheim-Lès-Saverne)	7.38025	48.78942	0	-0.9687672991135298	0.1150220670493109
St. Johann (Saint-Jean-Saverne)	7.36064	48.76931	0	-0.9687672991135298	0.005314862992711222
Eckartsweiler	7.357	48.76744	1	-0.2405949556040195	0.022776787062979417
Steinburg (Steinbourg)	7.41332	48.7697	1	-0.2405949556040195	-0.006286987657501566
Rosenweiler-Dettweiler	7.45083	48.76772	0	-0.9687672991135298	0.16267407948416088
Dettweiler	7.46685	48.75406	2	0.4875773879054907	-0.06286223753981576
Gottesheim	7.47938	48.77591	1	-0.2405949556040195	0.003032509381459552
Gottesheim-Prinzheim	7.47921	48.79113	1	-0.2405949556040195	0.03552726935068606
Dauendorf	7.65509	48.82974	0	-0.9687672991135298	-0.34962141260675383
Morschweiler	7.62689	48.81972	0	-0.9687672991135298	-0.1976839304982525
Ettendorf	7.58414	48.81374	3	1.215749731415001	-0.00048211944860530626
Büsweiler (Buswiller)	7.55923	48.82025	1	-0.2405949556040195	0.0018940834943872338
Schalkendorf	7.55965	48.83213	1	-0.2405949556040195	0.00240177459153429
Kirrweiler	7.53026	48.81331	1	-0.2405949556040195	0.026525803400288418
Ringendorf	7.55409	48.80777	0	-0.9687672991135298	0.021698719290030682
Hüttendorf	7.64259	48.80222	0	-0.9687672991135298	-0.21800391577393366
Minversheim	7.61936	48.78575	1	-0.2405949556040195	0.024197695082097345
Alteckendorf	7.59484	48.79272	0	-0.9687672991135298	0.062262920246026365
Lixhausen	7.5473	48.79426	0	-0.9687672991135298	0.07295733984601893
Zöbersdorf, Zöbersdorf	7.52538	48.79381	0	-0.9687672991135298	0.04514437603943596
Bosselshausen	7.50884	48.80522	4	1.9439220749245112	-0.19178228573914088
Wickersheim	7.53159	48.78313	0	-0.9687672991135298	-0.012534421763318919
Bossendorf	7.55983	48.78146	1	-0.2405949556040195	0.010485567241517356
Melsheim, Melsheim	7.51974	48.75911	0	-0.9687672991135298	0.02177166019863505
Hochfelden	7.57004	48.75735	2	0.4875773879054907	-0.003982452973546806
Schwindratzheim	7.59981	48.7561	1	-0.2405949556040195	0.011361293751154699
Wittersheim	7.66007	48.78303	1	-0.2405949556040195	-0.041753830962188695
Uhlweiler	7.67396	48.82047	3	1.215749731415001	0.3593632899819394
Ohlungen	7.70034	48.81187	1	-0.2405949556040195	-0.08656030141272505
Schweighausen (Schweighouse-Sur-Moder), Schweighausen (Schweighouse-Sur-Moder)	7.73517	48.82151	3	1.215749731415001	0.3092831410900597
Hagenau	7.78868	48.81435	3	1.215749731415001	0.29522733184507255
Gries 	7.81383	48.75262	2	0.4875773879054907	0.1448100357043678
Weitbruch	7.77586	48.7535	1	-0.2405949556040195	-0.0758724929075827
Bernolsheim	7.69085	48.75532	1	-0.2405949556040195	-0.059237371302529145
Hochstett	7.67779	48.77853	1	-0.2405949556040195	-0.010595816184800747
Batzendorf	7.70638	48.78331	3	1.215749731415001	0.12492857353272681
Wintershausen	7.70271	48.79349	2	0.4875773879054907	0.054796721246835746
Sufflenheim	7.95924	48.82979	0	-0.9687672991135298	0.24924862031775327
Schirrhofen	7.9193	48.8066	0	-0.9687672991135298	-0.03688503963281008
Schirrhein	7.90562	48.80154	0	-0.9687672991135298	-0.05836743383749442
Kaltenhausen	7.83521	48.79041	2	0.4875773879054907	0.03651109282660979
Oberhofen (Oberhoffen-Sur-Moder)	7.86327	48.78298	1	-0.2405949556040195	-0.024826763902135694
Bischweiler	7.85912	48.76826	0	-0.9687672991135298	-0.3053812205871488
Rohrwiller	7.90543	48.75592	3	1.215749731415001	0.17235771949970022
Falhünden (Dalhünden)	7.98835	48.77367	1	-0.2405949556040195	-0.009354256861763588
Silzheim (Siltzheim)	7.09071	49.0616	2	0.4875773879054907	0.047616747539436656
Herbitzheim	7.08355	49.01459	2	0.4875773879054907	0.1328111612414115
Kaysersberg	7.2617	48.13853	1	-0.2405949556040195	0.020578011318787812
Bebelnheim (Beblenheim)	7.32264	48.15802	0	-0.9687672991135298	0.17935308064384878
Türkheim (Turckheim)	7.27884	48.0862	2	0.4875773879054907	-0.06649205132979451
Katzenthal	7.28497	48.10796	2	0.4875773879054907	-0.054223553055314434
Niedermorschweiher	7.27596	48.09972	1	-0.2405949556040195	0.019550978005274486
Kientzheim	7.28695	48.13649	3	1.215749731415001	-0.24505383823096752
Bennweier	7.32417	48.14496	0	-0.9687672991135298	0.19292660090485758
Sigolsheim	7.3035	48.13267	1	-0.2405949556040195	0.05299123939160245
Ingersheim	7.30725	48.0936	0	-0.9687672991135298	-0.06544658753105712
Ammerschweier	7.28484	48.12465	2	0.4875773879054907	-0.08275974768466458
Mittelweier	7.32094	48.14982	0	-0.9687672991135298	0.2234964563491118
Ostheim	7.37011	48.1551	0	-0.9687672991135298	0.3386753644029747
Munzenheim (Muntzenheim), Munzenheim (Muntzenheim)	7.47318	48.10199	0	-0.9687672991135298	0.004118025763583949
Bischweier	7.43735	48.09944	0	-0.9687672991135298	0.19615836214011484
Holzweier	7.42541	48.11028	0	-0.9687672991135298	0.3236340098525864
Riedweier	7.44536	48.12387	1	-0.2405949556040195	0.08996696825866879
Wickerschweier	7.43868	48.10708	0	-0.9687672991135298	0.3801242656326029
Jebsheim	7.47771	48.12279	2	0.4875773879054907	-0.10849387563928295
Hausen bei Kolmar (Houssen)	7.37665	48.125	0	-0.9687672991135298	0.3374201746301452
Elsenheim, Elsenheim	7.50131	48.16133	1	-0.2405949556040195	0.05413551872823628
Fortschweier	7.45233	48.08996	0	-0.9687672991135298	0.154314365560445
Grussenheim	7.48794	48.1443	3	1.215749731415001	-0.3363345592031583
Marckolsheim	7.54583	48.1675	3	1.215749731415001	-0.13051795746186956
Kiechlinsbergen	7.65306	48.12469	1	-0.2405949556040195	-0.050943866006232116
Burkheim am Kaiserstuhl	7.59943	48.10194	3	1.215749731415001	0.09808380735454648
Bischoffingen	7.62537	48.10625	1	-0.2405949556040195	-0.05003346492011138
Wyhl am Kaiserstuhl	7.64933	48.1663	0	-0.9687672991135298	-0.2012220640114675
Dürrenenzen (Dürrenentzen)	7.50406	48.09192	1	-0.2405949556040195	0.02169889567779051
Balzenheim (Baltzenheim)	7.55624	48.09319	4	1.9439220749245112	0.1875921065530245
Arzenheim (Artzenheim)	7.5426	48.11609	0	-0.9687672991135298	-0.11751715574849383
Königschaffhausen am Kaiserstuhl	7.65562	48.13337	2	0.4875773879054907	0.07347275995069817
Sasbach	7.61363	48.13798	3	1.215749731415001	0.10314899403157252
Oberrotweil	7.63551	48.08944	2	0.4875773879054907	0.122713685668433
Endingen	7.70312	48.1419	1	-0.2405949556040195	-0.019820590472279468
Riegel	7.7507	48.15056	0	-0.9687672991135298	-0.06637075572240815
Nimburg	7.77794	48.10762	0	-0.9687672991135298	0.011345048096304731
Bottingen	7.78356	48.09119	2	0.4875773879054907	-0.05994294659474616
Malterdingen	7.79392	48.16302	2	0.4875773879054907	-0.02602393855939937
Schelingen am Kaiserstuhl	7.68308	48.10435	1	-0.2405949556040195	0.007032259194549729
Eichstetten, Eichstetten	7.74563	48.09417	1	-0.2405949556040195	0.02802330678740692
Köndringen	7.80591	48.13912	2	0.4875773879054907	-0.03959512503139183
Forchheim	7.7031	48.16341	2	0.4875773879054907	0.012989769695919154
Bahlingen	7.73937	48.12209	3	1.215749731415001	0.013035358455130786
Teningen, Teningen	7.80344	48.12897	0	-0.9687672991135298	0.05951720934922403
Amoltern, Amoltern	7.67629	48.12873	3	1.215749731415001	-0.05231487960750558
Emmendingen	7.84951	48.1209	1	-0.2405949556040195	0.007997085873559254
Waldkirch	7.96049	48.09361	2	0.4875773879054907	-0.0264744940766712
Wasser	7.8564	48.09846	1	-0.2405949556040195	0.013571638927249382
Windenreuthe (Emmendingen)	7.88675	48.11814	0	-0.9687672991135298	-0.11826872247663477
Siensbach	7.98804	48.10755	2	0.4875773879054907	-0.012053597658120493
Siegelau	7.97753	48.14612	3	1.215749731415001	-0.19764714172137177
Sexau	7.90788	48.10424	2	0.4875773879054907	0.02150806812057054
Mundingen	7.8346	48.13735	2	0.4875773879054907	-0.02446965705133147
Maleck	7.88416	48.12924	1	-0.2405949556040195	-0.0290325171465041
Kollnau	7.9721	48.10586	2	0.4875773879054907	-0.08689335625424527
Kollmarsreute	7.87829	48.10253	0	-0.9687672991135298	-0.10255993661878793
Freiamt-Reichenbach	7.92477	48.15747	0	-0.9687672991135298	-0.15336186747979452
Freiamt-Mußbach (Mussbach)	7.88578	48.17377	0	-0.9687672991135298	-0.061721358732442735
Keppenbach	7.92037	48.14437	3	1.215749731415001	0.13184733210865737
Gutach	7.98722	48.11814	1	-0.2405949556040195	-0.003785187792876179
Münster (Munster), Münster (Munster)	7.13185	48.0418	2	0.4875773879054907	-0.03466914602824298
Sulzern (Soultzeren)	7.10254	48.06373	2	0.4875773879054907	-0.020083192280201743
Metzeral	7.07146	48.01325	2	0.4875773879054907	-0.036501040725329496
Eschbach	7.14594	48.02896	0	-0.9687672991135298	0.038485288562620575
Hohrod	7.12607	48.05444	1	-0.2405949556040195	-0.007063973851456705
Luttenbach (Luttenbach-Près-Munster)	7.11745	48.03105	1	-0.2405949556040195	0.013277761572221079
Breitenbach (Breitenbach-Haut-Rhin)	7.10087	48.02382	1	-0.2405949556040195	0.004464477590110222
Hohrodberg	7.13528	48.06037	1	-0.2405949556040195	-0.004899209670000847
Stossweier	7.10163	48.05432	2	0.4875773879054907	-0.020083192280201747
Mühlbach (Muhlbach-Sur-Munster)	7.08731	48.02582	1	-0.2405949556040195	-0.0016497697852607834
Griesbach (Griesbach-Au-Val)	7.17071	48.03351	0	-0.9687672991135298	0.03008533339514752
Günsbach (Gunsbach)	7.17323	48.0464	2	0.4875773879054907	-0.027077659331770126
Wettolsheim	7.30629	48.06133	1	-0.2405949556040195	0.009170535268003913
Geberschweiher (Gueberschwihr)	7.27661	48.00444	0	-0.9687672991135298	0.19661964877296453
Hattstatt	7.30016	48.0108	2	0.4875773879054907	-0.050743320623811795
Häusern	7.28067	48.03226	0	-0.9687672991135298	0.14921009303068644
Walbach	7.22416	48.06257	0	-0.9687672991135298	0.1000108548416022
Weier (Wihr-Au-Val)	7.20558	48.05217	0	-0.9687672991135298	0.04545018175085582
Herlisheim (Herrlisheim)	7.32932	48.01677	2	0.4875773879054907	-0.10668575791709166
Sulzbach (Soultzbach-Les-Bains)	7.20324	48.03797	3	1.215749731415001	-0.18923993419257334
Obermorschweier	7.30037	48.01773	2	0.4875773879054907	-0.046111085284378184
Vöklinshofen (Voegtlinshoffen)	7.28224	48.01954	1	-0.2405949556040195	0.037059285598120474
Egisheim	7.30455	48.04168	1	-0.2405949556040195	0.012418087463090132
Zimmerbach, Zimmerbach	7.23755	48.07261	2	0.4875773879054907	-0.0733084083277456
Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar, Kolmar, Kolmar, Kolmar, Kolmar	7.36359	48.08198	1	-0.2405949556040195	0.046439639859098346
Sundhofen (Sundhoffen)	7.41499	48.04248	2	0.4875773879054907	-0.1314907377818511
Heiligkreuz (Sainte-Croix-en-Plaine)	7.3831	48.00666	9	5.584783792472062	-1.6710277969992466
Logelbach	7.30991	48.0865	2	0.4875773879054907	-0.018898888391528916
Widensolen	7.47996	48.06278	2	0.4875773879054907	-0.005397983016836647
Logelnheim (Logelheim)	7.40918	48.0211	0	-0.9687672991135298	0.08562633369228595
Weier auf dem Land (Wihr-en-Plaine)	7.41118	48.0844	1	-0.2405949556040195	0.041519301605394444
Andolsheim	7.41512	48.06763	0	-0.9687672991135298	0.21531365200273622
Appenweier (Appenwihr)	7.43962	48.02594	2	0.4875773879054907	-0.15514032142567816
Hettenschlag 	7.45782	48.00441	1	-0.2405949556040195	-0.0015914598737768093
Urschenheim	7.48632	48.08696	1	-0.2405949556040195	0.02977672882625811
Breisach	7.59332	48.04535	1	-0.2405949556040195	-0.022798348238657482
Gündlingen	7.64227	48.01556	2	0.4875773879054907	0.03582626847689203
Ihringen	7.64554	48.04572	1	-0.2405949556040195	-0.04714204461823544
Achkarren	7.62448	48.06769	1	-0.2405949556040195	-0.02293079769331701
Neubreisach (Neuf-Brisach)	7.52909	48.01843	1	-0.2405949556040195	0.011542077021226733
Künheim (Kunheim)	7.53422	48.07788	0	-0.9687672991135298	-0.09621269248119386
Volgelsheim	7.55292	48.01693	3	1.215749731415001	0.0034473129923239436
Vogelgrün (Vogelgrun)	7.57243	48.0111	3	1.215749731415001	0.05214560886519393
Biesheim	7.54467	48.04048	3	1.215749731415001	0.04510984208423005
Wolfganzen	7.5016	48.02747	0	-0.9687672991135298	0.09817323904161733
Algolsheim	7.55708	48.00563	2	0.4875773879054907	0.06504651902735258
Umgebung von Neubreisach (Weckolsheim)	7.51347	48.00264	0	-0.9687672991135298	-0.09773349906149327
Reute	7.82538	48.08175	0	-0.9687672991135298	0.10518264202388611
Umkirch	7.7624	48.03183	0	-0.9687672991135298	0.16965243843827726
Merdingen	7.68864	48.0173	0	-0.9687672991135298	0.09900843116428419
Hochdorf	7.80212	48.0489	3	1.215749731415001	-0.2703312853458349
Hugstetten	7.78045	48.05415	1	-0.2405949556040195	0.05864986983567239
Buchheim	7.77912	48.06092	1	-0.2405949556040195	0.05282070219253054
Bötzingen	7.72593	48.07743	2	0.4875773879054907	-0.09808748689627729
Waltershofen	7.71857	48.02338	0	-0.9687672991135298	0.17447883226450076
Zähringen	7.86149	48.02593	3	1.215749731415001	-0.2340540345213518
Oberglottertal	7.96407	48.04803	0	-0.9687672991135298	0.20388354082921603
Gundelfingen	7.87313	48.04353	0	-0.9687672991135298	0.12076002265853666
Vörstetten	7.85113	48.06391	5	2.672094418434021	-0.6556523637238725
Denzlingen	7.87987	48.06793	0	-0.9687672991135298	-0.0654447592950507
Suggental	7.92471	48.07551	1	-0.2405949556040195	-0.0048050960424896975
Buchholz i.Br.	7.91201	48.08253	1	-0.2405949556040195	-0.006120906150305043
Krüt (Kruth)	6.96629	47.92912	0	-0.9687672991135298	-0.017632273730100793
Wildenstein bei Krüt, Kreis Tann	6.96296	47.98143	3	1.215749731415001	-0.22586672625460824
