Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Niederbetschdorf	7.91693	48.8985	0	-0.9229338098232172	0.3694767669106775
Rittershofen	7.95587	48.90241	1	-0.4989316463409905	0.32830128886056736
Hatten	7.97777	48.90173	0	-0.9229338098232172	0.6138846308456102
Hirschland	7.11324	48.83701	0	-0.9229338098232172	0.43776773093072
Kirberg (Kirrberg)	7.06204	48.8233	2	-0.0749294828587639	0.03026641009197462
Rauweiler	7.10907	48.81139	0	-0.9229338098232172	0.36243872516117104
Goerlingen	7.08247	48.79646	0	-0.9229338098232172	0.16821901752645557
Etschburg (Eschbourg)	7.29591	48.81267	2	-0.0749294828587639	0.02148705312876005
Graufthal	7.28092	48.81935	1	-0.4989316463409905	0.15462836115586293
Schönburg (Schoenbourg)	7.26823	48.83392	1	-0.4989316463409905	0.13796469157029767
Pfalzweier (-weyer)	7.25813	48.80543	1	-0.4989316463409905	0.10348522521060492
Buchsweiler (Bouxwiller), Buchsweiler (Bouxwiller)	7.47851	48.82528	1	-0.4989316463409905	0.16991310286769445
Riedheim	7.47956	48.81064	1	-0.4989316463409905	0.17165580830259233
Imbsheim	7.45399	48.80165	1	-0.4989316463409905	0.2730127704605257
Neuweiler (Neuwiller-Lès-Saverne)	7.4034	48.82391	0	-0.9229338098232172	0.3253935408244386
Dossenheim (Dossenheim-Sur-Zinsel)	7.40138	48.80593	0	-0.9229338098232172	0.40168256521219214
Hattmatt	7.42386	48.79158	0	-0.9229338098232172	0.2871862553312363
Ernolsheim (Ernoldsheim-Lès-Saverne)	7.38025	48.78942	1	-0.4989316463409905	0.15807721445295833
St. Johann (Saint-Jean-Saverne)	7.36064	48.76931	0	-0.9229338098232172	0.19082405472875016
Eckartsweiler	7.357	48.76744	0	-0.9229338098232172	0.26688813083298024
Steinburg (Steinbourg)	7.41332	48.7697	1	-0.4989316463409905	0.16581634772259166
Rosenweiler-Dettweiler	7.45083	48.76772	3	0.3490726806234627	-0.14722302908031001
Dettweiler	7.46685	48.75406	0	-0.9229338098232172	0.4190233858534544
Gottesheim	7.47938	48.77591	10	3.317087824999049	-1.59213196042783
Gottesheim-Prinzheim	7.47921	48.79113	2	-0.0749294828587639	0.035820249321314855
Dauendorf	7.65509	48.82974	0	-0.9229338098232172	0.22423888176792944
Morschweiler	7.62689	48.81972	0	-0.9229338098232172	0.2541271142045277
Ettendorf	7.58414	48.81374	0	-0.9229338098232172	0.41173335310303155
Büsweiler (Buswiller)	7.55923	48.82025	0	-0.9229338098232172	0.3841536258116847
Schalkendorf	7.55965	48.83213	0	-0.9229338098232172	0.40644344977409425
Kirrweiler	7.53026	48.81331	0	-0.9229338098232172	0.4279737787868617
Ringendorf	7.55409	48.80777	1	-0.4989316463409905	0.21986209871453927
Hüttendorf	7.64259	48.80222	0	-0.9229338098232172	0.2277967671464272
Minversheim	7.61936	48.78575	1	-0.4989316463409905	0.14620830327176818
Alteckendorf	7.59484	48.79272	0	-0.9229338098232172	0.39028105734338797
Lixhausen	7.5473	48.79426	1	-0.4989316463409905	0.26902732406142904
Zöbersdorf, Zöbersdorf	7.52538	48.79381	1	-0.4989316463409905	0.267163758166355
Bosselshausen	7.50884	48.80522	1	-0.4989316463409905	0.2461361672933244
Wickersheim	7.53159	48.78313	1	-0.4989316463409905	0.26484757257683117
Bossendorf	7.55983	48.78146	0	-0.9229338098232172	0.3999781100950168
Melsheim, Melsheim	7.51974	48.75911	1	-0.4989316463409905	0.214600056456661
Hochfelden	7.57004	48.75735	7	2.045081334552369	-1.022431451539075
Schwindratzheim	7.59981	48.7561	0	-0.9229338098232172	0.3206559570779306
Uhlweiler	7.67396	48.82047	5	1.197077007587916	-0.41983567251286275
Ohlungen	7.70034	48.81187	1	-0.4989316463409905	0.17168605435740353
Schweighausen (Schweighouse-Sur-Moder), Schweighausen (Schweighouse-Sur-Moder)	7.73517	48.82151	0	-0.9229338098232172	0.25409520865059293
Hagenau	7.78868	48.81435	1	-0.4989316463409905	0.010805646779951607
Gries 	7.81383	48.75262	1	-0.4989316463409905	-0.043337449408925664
Weitbruch	7.77586	48.7535	0	-0.9229338098232172	-0.08196400952520276
Bernolsheim	7.69085	48.75532	6	1.6210791710701424	-0.4601444391308979
Hochstett	7.67779	48.77853	1	-0.4989316463409905	0.10421042703972518
Batzendorf	7.70638	48.78331	1	-0.4989316463409905	0.07822153166565689
Wintershausen	7.70271	48.79349	7	2.045081334552369	-0.7080533314159242
Sufflenheim	7.95924	48.82979	0	-0.9229338098232172	0.3701108366339558
Schirrhofen	7.9193	48.8066	1	-0.4989316463409905	0.002250735101472707
Schirrhein	7.90562	48.80154	4	0.7730748441056893	0.024900903671501613
Kaltenhausen	7.83521	48.79041	1	-0.4989316463409905	-0.056280510273134514
Oberhofen (Oberhoffen-Sur-Moder)	7.86327	48.78298	7	2.045081334552369	-0.038135538253266585
Bischweiler	7.85912	48.76826	5	1.197077007587916	0.15836735538210492
Rohrwiller	7.90543	48.75592	3	0.3490726806234627	0.059208230659442994
Falhünden (Dalhünden)	7.98835	48.77367	0	-0.9229338098232172	0.38761671846067886
Silzheim (Siltzheim)	7.09071	49.0616	0	-0.9229338098232172	0.11439614417686945
Herbitzheim	7.08355	49.01459	0	-0.9229338098232172	0.40228604596989626
Kaysersberg	7.2617	48.13853	2	-0.0749294828587639	0.015409675178264923
Bebelnheim (Beblenheim)	7.32264	48.15802	2	-0.0749294828587639	0.01882530455110491
Türkheim (Turckheim)	7.27884	48.0862	0	-0.9229338098232172	0.12774052371759897
Katzenthal	7.28497	48.10796	7	2.045081334552369	-0.481328067681113
Niedermorschweiher	7.27596	48.09972	1	-0.4989316463409905	0.05628177780352462
Kientzheim	7.28695	48.13649	0	-0.9229338098232172	0.15135418580983634
Bennweier	7.32417	48.14496	1	-0.4989316463409905	0.10734184603771833
Sigolsheim	7.3035	48.13267	1	-0.4989316463409905	0.09889598764201256
Ingersheim	7.30725	48.0936	9	2.8930856615168223	-0.6814561554122981
Ammerschweier	7.28484	48.12465	3	0.3490726806234627	-0.07332164692858696
Mittelweier	7.32094	48.14982	2	-0.0749294828587639	0.018593813135585686
Ostheim	7.37011	48.1551	1	-0.4989316463409905	0.11739479883588118
Munzenheim (Muntzenheim), Munzenheim (Muntzenheim)	7.47318	48.10199	1	-0.4989316463409905	0.25207222386122313
Bischweier	7.43735	48.09944	0	-0.9229338098232172	0.3847011029403123
Holzweier	7.42541	48.11028	1	-0.4989316463409905	0.19737648778786165
Riedweier	7.44536	48.12387	7	2.045081334552369	-1.0290005564929021
Wickerschweier	7.43868	48.10708	0	-0.9229338098232172	0.39594036421791934
Jebsheim	7.47771	48.12279	0	-0.9229338098232172	0.3544444950181062
Hausen bei Kolmar (Houssen)	7.37665	48.125	0	-0.9229338098232172	0.22122110467894748
Elsenheim	7.50131	48.16133	0	-0.9229338098232172	0.3382719183223277
Fortschweier	7.45233	48.08996	1	-0.4989316463409905	0.2484504573579689
Grussenheim	7.48794	48.1443	0	-0.9229338098232172	0.30110948737370113
Marckolsheim	7.54583	48.1675	0	-0.9229338098232172	0.2546677829310249
Kiechlinsbergen	7.65306	48.12469	6	1.6210791710701424	0.30771913269888723
Burkheim am Kaiserstuhl	7.59943	48.10194	2	-0.0749294828587639	-0.0005668364582560327
Bischoffingen	7.62537	48.10625	4	0.7730748441056893	0.10434619299395746
Dürrenenzen (Dürrenentzen)	7.50406	48.09192	1	-0.4989316463409905	0.23691935368138592
Balzenheim (Baltzenheim)	7.55624	48.09319	5	1.197077007587916	-0.20267650349122046
Arzenheim (Artzenheim)	7.5426	48.11609	2	-0.0749294828587639	0.01399473912174729
Königschaffhausen am Kaiserstuhl	7.65562	48.13337	3	0.3490726806234627	0.08929292049715243
Sasbach	7.61363	48.13798	1	-0.4989316463409905	-0.02116005446525993
Oberrotweil	7.63551	48.08944	3	0.3490726806234627	0.05651261157036098
Endingen	7.70312	48.1419	1	-0.4989316463409905	-0.20809552191227607
Riegel	7.7507	48.15056	1	-0.4989316463409905	-0.2737860538374744
Nimburg	7.77794	48.10762	0	-0.9229338098232172	-0.37516290770357286
Bottingen	7.78356	48.09119	3	0.3490726806234627	0.04184032478631145
Malterdingen	7.79392	48.16302	5	1.197077007587916	0.35006478990616924
Schelingen am Kaiserstuhl	7.68308	48.10435	6	1.6210791710701424	0.4194448497660017
Eichstetten	7.74563	48.09417	2	-0.0749294828587639	-0.02718424412064555
Köndringen	7.80591	48.13912	6	1.6210791710701424	0.3280955293252836
Forchheim	7.7031	48.16341	6	1.6210791710701424	0.34500987750787593
Bahlingen	7.73937	48.12209	4	0.7730748441056893	0.36235927041453597
Teningen	7.80344	48.12897	0	-0.9229338098232172	-0.2344386070638685
Amoltern	7.67629	48.12873	4	0.7730748441056893	0.12957838781999936
Emmendingen	7.84951	48.1209	5	1.197077007587916	0.235771286226688
Waldkirch	7.96049	48.09361	3	0.3490726806234627	0.054483924831919134
Wasser, Wasser	7.8564	48.09846	3	0.3490726806234627	0.07815502118158173
Windenreuthe (Emmendingen)	7.88675	48.11814	2	-0.0749294828587639	-0.014020421703214206
Siensbach	7.98804	48.10755	5	1.197077007587916	0.10368523334646648
Siegelau	7.97753	48.14612	3	0.3490726806234627	0.06284899873584282
Sexau	7.90788	48.10424	1	-0.4989316463409905	-0.12129492512757943
Mundingen	7.8346	48.13735	1	-0.4989316463409905	-0.14705692841442916
Maleck	7.88416	48.12924	0	-0.9229338098232172	-0.27393903728544383
Kollnau	7.9721	48.10586	2	-0.0749294828587639	-0.005772622101215572
Kollmarsreute	7.87829	48.10253	0	-0.9229338098232172	-0.2660013174477983
Freiamt-Reichenbach	7.92477	48.15747	4	0.7730748441056893	0.18362923983478618
Freiamt-Mußbach (Mussbach)	7.88578	48.17377	3	0.3490726806234627	0.15798915134548389
Keppenbach	7.92037	48.14437	4	0.7730748441056893	0.1404726258298942
Gutach	7.98722	48.11814	2	-0.0749294828587639	-0.012446966999599041
Münster (Munster), Münster (Munster)	7.13185	48.0418	2	-0.0749294828587639	-0.01052952437023634
Eschbach	7.14594	48.02896	5	1.197077007587916	-0.11340292504105227
Luttenbach (Luttenbach-Près-Munster)	7.11745	48.03105	0	-0.9229338098232172	-0.17770494708118373
Breitenbach (Breitenbach-Haut-Rhin)	7.10087	48.02382	0	-0.9229338098232172	-0.21203703013199804
Hohrodberg	7.13528	48.06037	1	-0.4989316463409905	-0.06689112883992407
Stossweier	7.10163	48.05432	7	2.045081334552369	0.20309023042182087
Mühlbach (Muhlbach-Sur-Munster)	7.08731	48.02582	1	-0.4989316463409905	-0.10416507708861211
Griesbach (Griesbach-Au-Val)	7.17071	48.03351	0	-0.9229338098232172	-0.04989708712829831
Günsbach (Gunsbach)	7.17323	48.0464	0	-0.9229338098232172	-0.04043073718332524
Wettolsheim	7.30629	48.06133	0	-0.9229338098232172	0.018065079751691557
Geberschweiher (Gueberschwihr)	7.27661	48.00444	0	-0.9229338098232172	0.02280177695256948
Hattstatt	7.30016	48.0108	5	1.197077007587916	-0.01136777691895894
Walbach	7.22416	48.06257	1	-0.4989316463409905	0.01708813351371642
Weier (Wihr-Au-Val)	7.20558	48.05217	0	-0.9229338098232172	0.11926176796624141
Herlisheim (Herrlisheim)	7.32932	48.01677	2	-0.0749294828587639	0.002705607105712265
Obermorschweier	7.30037	48.01773	2	-0.0749294828587639	-0.0014256949774089363
Vöklinshofen (Voegtlinshoffen)	7.28224	48.01954	1	-0.4989316463409905	-0.015515658676429492
Egisheim	7.30455	48.04168	0	-0.9229338098232172	-0.007002075237190217
Zimmerbach	7.23755	48.07261	0	-0.9229338098232172	0.07427361643994808
Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar, Kolmar, Kolmar, Kolmar, Kolmar	7.36359	48.08198	1	-0.4989316463409905	0.09440881155379878
Sundhofen (Sundhoffen)	7.41499	48.04248	1	-0.4989316463409905	0.15935488510900217
Heiligkreuz (Sainte-Croix-en-Plaine)	7.3831	48.00666	3	0.3490726806234627	-0.036859552100412606
Logelbach	7.30991	48.0865	5	1.197077007587916	-0.20877174045735694
Widensolen	7.47996	48.06278	1	-0.4989316463409905	0.21695997651309784
Logelnheim (Logelheim)	7.40918	48.0211	1	-0.4989316463409905	0.12796205382061077
Weier auf dem Land (Wihr-en-Plaine)	7.41118	48.0844	0	-0.9229338098232172	0.2886683493824894
Andolsheim	7.41512	48.06763	0	-0.9229338098232172	0.31773542093588775
Appenweier (Appenwihr)	7.43962	48.02594	1	-0.4989316463409905	0.1972963299790777
Hettenschlag 	7.45782	48.00441	0	-0.9229338098232172	0.20119479174654814
Urschenheim	7.48632	48.08696	4	0.7730748441056893	-0.40107040881009837
Breisach	7.59332	48.04535	0	-0.9229338098232172	-0.1398862590699144
Gündlingen	7.64227	48.01556	0	-0.9229338098232172	-0.2275597322141878
Ihringen	7.64554	48.04572	6	1.6210791710701424	0.4976215637672635
Achkarren	7.62448	48.06769	6	1.6210791710701424	0.3507934333594692
Neubreisach (Neuf-Brisach)	7.52909	48.01843	0	-0.9229338098232172	0.22286582454684453
Künheim (Kunheim)	7.53422	48.07788	1	-0.4989316463409905	0.13810342349403004
Volgelsheim	7.55292	48.01693	2	-0.0749294828587639	0.012218640699422013
Vogelgrün (Vogelgrun), Vogelgrün (Vogelgrun)	7.57243	48.0111	2	-0.0749294828587639	0.0055815857658625696
Biesheim	7.54467	48.04048	0	-0.9229338098232172	0.1441553429396716
Wolfganzen	7.5016	48.02747	3	0.3490726806234627	-0.15624337404829028
Algolsheim	7.55708	48.00563	2	-0.0749294828587639	0.011341749618175757
Umgebung von Neubreisach (Weckolsheim)	7.51347	48.00264	0	-0.9229338098232172	0.21025536092464678
Reute	7.82538	48.08175	1	-0.4989316463409905	-0.0470666867034
Umkirch	7.7624	48.03183	0	-0.9229338098232172	-0.40075231143950835
Merdingen	7.68864	48.0173	3	0.3490726806234627	0.10151528914255985
Hochdorf	7.80212	48.0489	0	-0.9229338098232172	-0.11459440821556466
Hugstetten, Hugstetten	7.78045	48.05415	5	1.197077007587916	0.23432565673161834
Buchheim	7.77912	48.06092	5	1.197077007587916	0.2397122229901612
Bötzingen	7.72593	48.07743	2	-0.0749294828587639	-0.02844928218120676
Waltershofen	7.71857	48.02338	3	0.3490726806234627	0.15003654796551957
Zähringen	7.86149	48.02593	3	0.3490726806234627	0.06311795216670091
Oberglottertal	7.96407	48.04803	0	-0.9229338098232172	0.05130391587935368
Gundelfingen	7.87313	48.04353	0	-0.9229338098232172	-0.21454842605076294
Vörstetten	7.85113	48.06391	4	0.7730748441056893	0.07261899902325941
Denzlingen	7.87987	48.06793	2	-0.0749294828587639	-0.010964463195648
Buchholz i.Br.	7.91201	48.08253	0	-0.9229338098232172	-0.2314914121380857
Wildenstein bei Krüt, Kreis Tann	6.96296	47.98143	8	2.4690834980345957	0.5899653501392726
Lintal (Linthal, Kreis Tann)	7.12943	47.94619	0	-0.9229338098232172	0.002916234165642025
Lautenbach (Kreis Tann)	7.15877	47.9414	0	-0.9229338098232172	0.14685578719766032
Wasserburg Kreis Colmar (Wasserbourg)	7.15948	48.00283	5	1.197077007587916	-0.11928014127940319
Sondernach	7.07276	47.99621	7	2.045081334552369	0.12790373196558494
Mittlach	7.03325	48.00405	6	1.6210791710701424	0.9119726667537887
Murbach	7.1604	47.92318	0	-0.9229338098232172	-0.008585648073572693
Lautenbachzell	7.14925	47.94057	2	-0.0749294828587639	0.01589569866451809
Sengern	7.12209	47.94246	0	-0.9229338098232172	-0.010127963571555907
Rufach (Rouffach)	7.29696	47.95968	3	0.3490726806234627	-0.10891047511381736
Osenbach	7.21903	47.98623	1	-0.4989316463409905	0.16623779473826217
Westhalten	7.2595	47.95742	5	1.197077007587916	-0.5074473087785514
Winzfelden (Wintzfelden)	7.19806	47.97442	2	-0.0749294828587639	0.01899992380499663
