Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Oberbruck	6.94324	47.80838	1	-0.32664335555819857	0.048025618415314275
Rimbach-Pès-Masevaux)	6.9473	47.82212	1	-0.32664335555819857	0.05508637529452661
Kirchberg-Wegscheid	6.95965	47.79904	2	0.4216194737649724	-0.07948599133278365
Sewen	6.90688	47.80694	1	-0.32664335555819857	0.030276728682287635
Masmünster (Masevaux)	6.99386	47.7727	2	0.4216194737649724	-0.07773976708434445
Niederbruck	6.97173	47.78361	0	-1.0749061848813695	0.0494122553980134
Marckolsheim	7.54583	48.1675	1	-0.32664335555819857	0.13833456035208888
Arzenheim (Artzenheim)	7.5426	48.11609	2	0.4216194737649724	-0.13235565318278383
Königschaffhausen am Kaiserstuhl	7.65562	48.13337	2	0.4216194737649724	-0.04771086500306875
Sasbach	7.61363	48.13798	2	0.4216194737649724	-0.09360026827411493
Oberrotweil	7.63551	48.08944	1	-0.32664335555819857	0.09606279303584377
Kiechlinsbergen	7.65306	48.12469	1	-0.32664335555819857	0.02356728787151833
Burkheim am Kaiserstuhl	7.59943	48.10194	0	-1.0749061848813695	0.4301675655672273
Bischoffingen	7.62537	48.10625	1	-0.32664335555819857	0.07966908864791443
Wyhl am Kaiserstuhl	7.64933	48.1663	0	-1.0749061848813695	0.040056435996539325
Dürrenenzen (Dürrenentzen)	7.50406	48.09192	0	-1.0749061848813695	0.41325937944093766
Balzenheim (Baltzenheim)	7.55624	48.09319	0	-1.0749061848813695	0.4174788921640662
Oberburbach (Bourbach-Les-Haut)	7.02973	47.7953	2	0.4216194737649724	-0.09232581202452413
Oberasbach (Aspach-Le-Haute)	7.13352	47.77692	0	-1.0749061848813695	0.4259434693293866
Niederasbach (Aspach-Le-Bas)	7.15065	47.7618	0	-1.0749061848813695	0.41184142952438535
Steinbach	7.15487	47.82041	0	-1.0749061848813695	0.3716857967614546
Rammersmatt	7.07084	47.78935	3	1.1698823030881433	-0.3833959294831675
Niederburbach (Bourbach-Le-Bas)	7.05868	47.77527	2	0.4216194737649724	-0.11707607673895591
Sentheim	7.0544	47.75581	3	1.1698823030881433	-0.27500150884373425
Aue (Lauw)	7.02216	47.75778	0	-1.0749061848813695	0.17837421202587297
Leimbach	7.09999	47.79305	0	-1.0749061848813695	0.29946491581335183
Tann (Thann)	7.10335	47.81019	2	0.4216194737649724	-0.11792774866284893
Alttann (Vieux-Thann)	7.12206	47.80704	0	-1.0749061848813695	0.3639157890484581
Tann-Bitschweiler (Bitschwiller-Lès-Thann)	7.07947	47.82929	1	-0.32664335555819857	0.08756373992603633
Endingen	7.70312	48.1419	1	-0.32664335555819857	0.0522004974720131
Bahlingen	7.73937	48.12209	5	2.6664079617344854	-0.9926113748780625
Teningen	7.80344	48.12897	0	-1.0749061848813695	0.3995365559755644
Amoltern	7.67629	48.12873	2	0.4216194737649724	-0.023295370225340915
Riegel	7.7507	48.15056	0	-1.0749061848813695	0.1293146236734997
Nimburg	7.77794	48.10762	0	-1.0749061848813695	0.14651142131345452
Bottingen	7.78356	48.09119	0	-1.0749061848813695	0.15348666230360694
Malterdingen	7.79392	48.16302	1	-0.32664335555819857	0.10022922532977606
Schelingen am Kaiserstuhl	7.68308	48.10435	1	-0.32664335555819857	0.07657547254129408
Eichstetten	7.74563	48.09417	0	-1.0749061848813695	0.24368369385923672
Köndringen	7.80591	48.13912	1	-0.32664335555819857	0.13966204667754797
Forchheim	7.7031	48.16341	3	1.1698823030881433	-0.19450460107772816
Uffholz	7.17804	47.81981	0	-1.0749061848813695	0.4625790078453757
Sennheim (Cerany)	7.17837	47.80918	2	0.4216194737649724	-0.20928280828660786
Wittelsheim, Wittelsheim	7.24063	47.81047	0	-1.0749061848813695	0.2565575432796948
Staffelfelden	7.25504	47.82648	0	-1.0749061848813695	0.23819070561519531
Wattweiler (Wattwiller)	7.17766	47.83549	1	-0.32664335555819857	0.14822551843452408
Lutterbach	7.28171	47.7605	3	1.1698823030881433	-0.15697388472982995
Mülhausen, Mülhausen	7.34375	47.7517	0	-1.0749061848813695	-0.07021603301597233
Emmendingen	7.84951	48.1209	3	1.1698823030881433	-0.5947160648167498
Kollnau	7.9721	48.10586	0	-1.0749061848813695	0.25646175430723744
Kollmarsreute	7.87829	48.10253	0	-1.0749061848813695	0.2522490729775808
Freiamt-Reichenbach	7.92477	48.15747	0	-1.0749061848813695	0.23369201524968358
Freiamt-Mußbach (Mussbach)	7.88578	48.17377	0	-1.0749061848813695	0.37962069889535033
Keppenbach	7.92037	48.14437	2	0.4216194737649724	-0.11809602412113765
Gutach	7.98722	48.11814	2	0.4216194737649724	-0.06306248015347163
Wasser	7.8564	48.09846	1	-0.32664335555819857	0.09066465560040785
Windenreuthe (Emmendingen)	7.88675	48.11814	0	-1.0749061848813695	0.345938466288137
Siensbach	7.98804	48.10755	2	0.4216194737649724	-0.06306248015347163
Siegelau	7.97753	48.14612	1	-0.32664335555819857	0.11425073059053047
Sexau	7.90788	48.10424	2	0.4216194737649724	-0.04587845343411182
Mundingen	7.8346	48.13735	4	1.9181451324113143	-1.0803627312218245
Maleck	7.88416	48.12924	0	-1.0749061848813695	0.46287058346591825
Rülisheim	7.35868	47.82216	2	0.4216194737649724	-0.07831842981184177
Wittenheim	7.33993	47.81085	4	1.9181451324113143	-0.2262593665353051
Kingersheim	7.33579	47.79025	0	-1.0749061848813695	0.03144719589472423
Illzach, Napoleonsinsel (Ile Napoléon), Illzach	7.34839	47.78217	0	-1.0749061848813695	0.016602362627719008
Sausheim	7.3698	47.78852	2	0.4216194737649724	-0.0012331710809532043
Baldersheim	7.37806	47.80152	1	-0.32664335555819857	-0.002789339233705482
Modenheim, Modenheim	7.35997	47.76894	1	-0.32664335555819857	0.006762816244946662
Battenheim	7.38278	47.81739	0	-1.0749061848813695	0.11056602266771184
Eichwald (Chalampé)	7.53969	47.81643	1	-0.32664335555819857	0.12211260330085734
Feldberg	7.64081	47.7737	0	-1.0749061848813695	0.5973835394048574
Obereggenen, Niedereggenen	7.64434	47.75677	1	-0.32664335555819857	0.17126072803849346
Schliengen	7.57624	47.75579	1	-0.32664335555819857	0.12604108468323777
Homburg Kreis Mülhausen (Hombourg)	7.50503	47.75908	1	-0.32664335555819857	0.04870667750335404
Ottmarsheim	7.50646	47.78661	1	-0.32664335555819857	0.09169496158097852
Banzenheim (Bantzenheim)	7.51396	47.82468	2	0.4216194737649724	-0.12953880957414562
Neuenburg (am Rhein)	7.56012	47.81393	0	-1.0749061848813695	0.4332951673250022
Hügelheim	7.6208	47.82868	1	-0.32664335555819857	0.20782407768911643
Dattingen	7.65681	47.83383	0	-1.0749061848813695	0.5389927613724306
Zunzingen	7.65195	47.82164	0	-1.0749061848813695	0.6288655911701719
Auggen	7.59221	47.78776	0	-1.0749061848813695	0.5271006543016774
Lipburg	7.65665	47.78685	1	-0.32664335555819857	0.19482405117188298
Münster (Munster), Münster (Munster), Münster (Munster)	7.13185	48.0418	2	0.4216194737649724	-0.15476579376135285
Mühlbach (Muhlbach-Sur-Munster)	7.08731	48.02582	1	-0.32664335555819857	0.09221946357695371
Sulzern (Soultzeren)	7.10254	48.06373	0	-1.0749061848813695	0.1983947325002205
Metzeral	7.07146	48.01325	3	1.1698823030881433	-0.38263960978900136
Eschbach	7.14594	48.02896	1	-0.32664335555819857	0.16748063431513485
Luttenbach (Luttenbach-Près-Munster), Luttenbach (Luttenbach-Près-Munster)	7.11745	48.03105	1	-0.32664335555819857	0.11411007673026197
Breitenbach (Breitenbach-Haut-Rhin)	7.10087	48.02382	1	-0.32664335555819857	0.10174000440097852
Hohrodberg	7.13528	48.06037	0	-1.0749061848813695	0.32892781945148436
Stossweier	7.10163	48.05432	1	-0.32664335555819857	0.07774657089856919
Britzingen	7.67237	47.82744	0	-1.0749061848813695	0.5775068715823047
Badenweiler	7.67934	47.80555	0	-1.0749061848813695	0.566508099890389
Schweighof	7.69904	47.80743	1	-0.32664335555819857	0.2007453908142024
Marzell bei Kandern	7.72688	47.77116	1	-0.32664335555819857	0.19155718410264244
Bürchau, Bürchau	7.82686	47.77616	0	-1.0749061848813695	0.016353993394053957
Neuenweg, Landkreis Lörrach	7.8271	47.79543	1	-0.32664335555819857	-0.0038392831272296007
Malsburg, Malsburg, Malsburg	7.70866	47.73257	0	-1.0749061848813695	0.2902418909458015
Griesbach (Griesbach-Au-Val)	7.17071	48.03351	1	-0.32664335555819857	0.1568945994025101
Herlisheim (Herrlisheim)	7.32932	48.01677	2	0.4216194737649724	-0.13675045472193678
Sulzbach (Soultzbach-Les-Bains)	7.20324	48.03797	1	-0.32664335555819857	0.1336947756782638
Obermorschweier	7.30037	48.01773	2	0.4216194737649724	-0.15114579090708763
Vöklinshofen (Voegtlinshoffen)	7.28224	48.01954	2	0.4216194737649724	-0.14665198666548598
Egisheim	7.30455	48.04168	1	-0.32664335555819857	0.09122945219420434
Zimmerbach	7.23755	48.07261	0	-1.0749061848813695	0.30910187236402015
Günsbach (Gunsbach)	7.17323	48.0464	0	-1.0749061848813695	0.41539502602017275
Geberschweiher (Gueberschwihr)	7.27661	48.00444	0	-1.0749061848813695	0.38314739150162536
Hattstatt	7.30016	48.0108	0	-1.0749061848813695	0.37745634541764855
Häusern	7.28067	48.03226	1	-0.32664335555819857	0.09729185102231919
Walbach	7.22416	48.06257	1	-0.32664335555819857	0.1337086847322892
Weier (Wihr-Au-Val)	7.20558	48.05217	1	-0.32664335555819857	0.1297890698990256
Todtnau, Todtnau	7.94634	47.82887	1	-0.32664335555819857	-0.061453878923178315
Präg	7.97232	47.77964	1	-0.32664335555819857	-0.041321116133951244
Präg-Herrenschwand	7.95327	47.76746	8	4.911196449703998	0.1345366669020994
Todtmoos, Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438	47.74133	0	-1.0749061848813695	-0.20184957565483064
Fröhnd	7.88397	47.7603	2	0.4216194737649724	0.018355542656260167
Schlechtnau	7.93888	47.8175	0	-1.0749061848813695	-0.2703863821574976
Geschwend	7.93964	47.80434	0	-1.0749061848813695	-0.25929037878520184
Utzenfeld	7.91301	47.80054	2	0.4216194737649724	0.0687737731623855
Aitern	7.89522	47.80317	3	1.1698823030881433	0.1469846183147484
Böllen	7.84054	47.80226	1	-0.32664335555819857	0.037448885684876795
Schönenberg	7.88227	47.79265	2	0.4216194737649724	0.010883799981780984
Schönau	7.89443	47.78637	0	-1.0749061848813695	-0.14314590889283602
Tunau	7.92311	47.78574	2	0.4216194737649724	0.04280757775043549
Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar, Kolmar, Kolmar, Kolmar	7.36359	48.08198	1	-0.32664335555819857	0.060259294934108636
Appenweier (Appenwihr)	7.43962	48.02594	0	-1.0749061848813695	0.2407923679013962
Hettenschlag 	7.45782	48.00441	4	1.9181451324113143	-0.750805343006239
Urschenheim	7.48632	48.08696	2	0.4216194737649724	-0.16074405350049348
Sundhofen (Sundhoffen)	7.41499	48.04248	1	-0.32664335555819857	0.06607528559699305
Heiligkreuz (Sainte-Croix-en-Plaine)	7.3831	48.00666	2	0.4216194737649724	-0.12814787448197298
Widensolen	7.47996	48.06278	0	-1.0749061848813695	0.24078743376480902
Logelnheim (Logelheim)	7.40918	48.0211	2	0.4216194737649724	-0.07142844776317654
Weier auf dem Land (Wihr-en-Plaine)	7.41118	48.0844	1	-0.32664335555819857	0.0681836484937505
Andolsheim	7.41512	48.06763	1	-0.32664335555819857	0.055521804961507014
Breisach	7.59332	48.04535	1	-0.32664335555819857	0.10594249172941354
Biesheim	7.54467	48.04048	3	1.1698823030881433	-0.32994313469695885
Wolfganzen	7.5016	48.02747	1	-0.32664335555819857	0.0843609758167216
Algolsheim	7.55708	48.00563	0	-1.0749061848813695	0.26044095694116953
Umgebung von Neubreisach (Weckolsheim)	7.51347	48.00264	0	-1.0749061848813695	0.2831330547954359
Gündlingen	7.64227	48.01556	0	-1.0749061848813695	0.5013947450029456
Ihringen	7.64554	48.04572	1	-0.32664335555819857	0.1298510848450249
Achkarren	7.62448	48.06769	0	-1.0749061848813695	0.42901069160688365
Künheim (Kunheim)	7.53422	48.07788	0	-1.0749061848813695	0.3188888797004037
Volgelsheim	7.55292	48.01693	2	0.4216194737649724	-0.11961355155039294
Vogelgrün (Vogelgrun)	7.57243	48.0111	0	-1.0749061848813695	0.3795163112319658
Gewenheim	7.0913	47.75291	0	-1.0749061848813695	0.28669166956577624
Obersulzbach Kreis Tann (Soppe-Le-Haut)	7.05724	47.73372	0	-1.0749061848813695	0.212730355793316
Niedersulzbach (soppe-Le-Bas)	7.09079	47.71688	1	-0.32664335555819857	0.10332400281578219
Oberburnhaupt (Burnhaupt-Le-Haut)	7.14988	47.72886	1	-0.32664335555819857	0.1414414755470575
Niederburnhaupt (Burnhaupt-Le-Bas)	7.16039	47.71674	0	-1.0749061848813695	0.3553207609038128
Bretten Landkreis Altkirch	7.0716	47.69963	2	0.4216194737649724	-0.15393086325618954
St Kosman (Saint-Cosme)	7.06248	47.68339	1	-0.32664335555819857	0.07466359357097384
Gildweiler (Gildwiller), Falkweiler, Hecken	7.13461	47.6894	2	0.4216194737649724	-0.10303666253988979
Diefmatten Kreis Altkirch	7.11319	47.70828	0	-1.0749061848813695	0.3295093805684624
Buchheim	7.77912	48.06092	2	0.4216194737649724	-0.14249751099281063
Bötzingen	7.72593	48.07743	2	0.4216194737649724	-0.1975253765739535
Waltershofen	7.71857	48.02338	0	-1.0749061848813695	0.49775978694350376
Reute	7.82538	48.08175	1	-0.32664335555819857	0.09313477200936518
Merdingen	7.68864	48.0173	1	-0.32664335555819857	0.1959308199454448
Hochdorf	7.80212	48.0489	0	-1.0749061848813695	0.34572202780505834
Hugstetten	7.78045	48.05415	1	-0.32664335555819857	0.12233940496223734
Schweighausem (Schweighouse-Thann)	7.16714	47.75272	1	-0.32664335555819857	0.1446547102859929
Frönigen	7.26801	47.69023	1	-0.32664335555819857	0.03435271855574974
Galfingen (Galfingue)	7.22481	47.70563	1	-0.32664335555819857	0.046964856629667505
Balschweiler bei Altkirch	7.1681	47.66772	0	-1.0749061848813695	0.23671899168677393
Enschingen (Saint-Bernard)	7.20293	47.67101	1	-0.32664335555819857	0.020723707119440042
Bernweiler (Bernwiller)	7.19368	47.69085	2	0.4216194737649724	-0.05271008190726906
Heimsbrunn	7.22696	47.72682	0	-1.0749061848813695	0.2606119862765026
Brunnstatt (Brunstatt)	7.31747	47.72106	1	-0.32664335555819857	0.03892889844069288
Reinigen	7.2319	47.74911	1	-0.32664335555819857	0.09365121398306633
Niedermorschweiler (Morschwiller-Le-Bas)	7.26699	47.73596	1	-0.32664335555819857	0.062456909639710054
Didenheim	7.30295	47.71749	3	1.1698823030881433	-0.1701683579121385
Hochstatt	7.28072	47.70069	2	0.4216194737649724	-0.02540074118785173
Zillisheim	7.29485	47.69387	1	-0.32664335555819857	0.005323729363185584
Flachslanden (Flaxlanden)	7.30924	47.69692	2	0.4216194737649724	-0.023090040760532563
Illfurt (Illfurth), Illfurt (Illfurth)	7.26494	47.67073	1	-0.32664335555819857	0.010225205213273976
Zähringen	7.86149	48.02593	2	0.4216194737649724	-0.07690780081684213
Buchholz i.Br.	7.91201	48.08253	1	-0.32664335555819857	0.014213243559042016
Oberglottertal	7.96407	48.04803	1	-0.32664335555819857	-0.011652304694139339
Gundelfingen	7.87313	48.04353	1	-0.32664335555819857	0.08606909654100874
Vörstetten	7.85113	48.06391	2	0.4216194737649724	-0.11201948859326094
Denzlingen	7.87987	48.06793	1	-0.32664335555819857	0.06428195974360966
Rixheim, Napoleoninsel Rixheim	7.39739	47.74412	1	-0.32664335555819857	-0.009402643102039851
Eschenzweiler (Eschentzwiller)	7.39812	47.71239	3	1.1698823030881433	0.09368502910364117
Habsheim	7.41666	47.72864	0	-1.0749061848813695	-0.011446680340256758
Zimmersheim	7.38892	47.72013	2	0.4216194737649724	0.004452822655816185
Brubach Landkreis Mülhausen	7.35964	47.70073	1	-0.32664335555819857	-0.03639379041028642
Dietenweiler (Dietwiller)	7.40296	47.69288	1	-0.32664335555819857	-0.021397977407940555
Schlierbach	7.4066	47.68284	2	0.4216194737649724	0.02585721689820473
Landser	7.39601	47.68637	0	-1.0749061848813695	-0.17155275006642673
Niedersteinbrunn (Steinbrunn-Le-Bas)	7.36609	47.67219	2	0.4216194737649724	0.09696891669770127
Mülhausen-Riedisheim	7.36836	47.74966	4	1.9181451324113143	0.06375756688285909
Krüt (Kruth)	6.96629	47.92912	1	-0.32664335555819857	-0.04919265104902779
Wildenstein bei Krüt, Kreis Tann	6.96296	47.98143	3	1.1698823030881433	-0.0759539054381108
Kleinlandau (Petit-Landau)	7.52082	47.73028	0	-1.0749061848813695	0.14510034588970974
Kembs-Neuweg, Kembs  , Kembs  	7.50399	47.6877	0	-1.0749061848813695	-0.11051598462783403
Niffer	7.50904	47.71353	1	-0.32664335555819857	0.010651201217722608
Blansingen	7.54141	47.69158	1	-0.32664335555819857	0.0966795313488712
Mappach	7.59794	47.68033	5	2.6664079617344854	-0.543689584140422
Holzen, Holzen	7.62775	47.69538	1	-0.32664335555819857	0.03225328343531327
Kandern, Kandern	7.66224	47.71456	4	1.9181451324113143	-0.6433767642181573
Wintersweiler	7.56756	47.67374	2	0.4216194737649724	-0.0032065034125631077
Huttingen	7.5497	47.67294	1	-0.32664335555819857	0.012704544623321726
Kleinkems	7.52279	47.691	2	0.4216194737649724	-0.06708568552529584
Bellingen (Bad Bellingen)	7.55728	47.7319	0	-1.0749061848813695	0.33709474862106564
Liel	7.604	47.73928	0	-1.0749061848813695	0.4252052928175609
Riedlingen	7.63561	47.71579	0	-1.0749061848813695	0.2895540759960974
Tannenkirch	7.6103	47.71116	0	-1.0749061848813695	0.20546723071567402
Hertingen	7.58442	47.7231	0	-1.0749061848813695	0.2807919973247326
Bamlach	7.54942	47.71753	0	-1.0749061848813695	0.2951774068222904
Lintal (Linthal, Kreis Tann)	7.12943	47.94619	1	-0.32664335555819857	0.07879468753006669
Lautenbach (Kreis Tann)	7.15877	47.9414	0	-1.0749061848813695	0.31822689365245366
Wasserburg Kreis Colmar (Wasserbourg)	7.15948	48.00283	1	-0.32664335555819857	0.1766918789786199
Sondernach	7.07276	47.99621	0	-1.0749061848813695	0.3105205243785853
Mittlach	7.03325	48.00405	2	0.4216194737649724	0.00616650467284057
Murbach	7.1604	47.92318	1	-0.32664335555819857	0.10296346526742832
Lautenbachzell	7.14925	47.94057	1	-0.32664335555819857	0.10379569160912108
Sengern	7.12209	47.94246	1	-0.32664335555819857	0.07857240444312853
Wieslet, Wieslet	7.79819	47.6893	0	-1.0749061848813695	0.29377195356759594
Wies	7.76723	47.74789	0	-1.0749061848813695	0.2758104863264314
Raich, Raich	7.79724	47.75076	2	0.4216194737649724	-0.05324332089596464
Elbenschwand, Elbenschwand	7.83139	47.7509	1	-0.32664335555819857	-0.01700312000924466
Gresgen	7.82053	47.71127	1	-0.32664335555819857	0.0012090039154610494
Tegernau	7.79638	47.72037	0	-1.0749061848813695	0.1020316427767755
Sallneck	7.7724	47.72297	3	1.1698823030881433	-0.28386127005540773
Endenburg	7.73306	47.71161	0	-1.0749061848813695	0.31181274926865993
Weitenau, Weitenau	7.76525	47.67775	2	0.4216194737649724	-0.058843311999386
Pfaffenheim, Pfaffenheim	7.2903	47.98827	1	-0.32664335555819857	0.1265657905708099
Osenbach	7.21903	47.98623	0	-1.0749061848813695	0.5217967505931064
Westhalten	7.2595	47.95742	1	-0.32664335555819857	0.12447677891025356
Winzfelden (Wintzfelden)	7.19806	47.97442	0	-1.0749061848813695	0.6279035670644703
Gundolsheim	7.2942	47.92837	0	-1.0749061848813695	0.3596878341078619
Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach)	7.17716	47.93851	1	-0.32664335555819857	0.12986831130881113
Bergholzzell, Orschweier (Bergholtzzell, Orschwihr)	7.23501	47.9292	1	-0.32664335555819857	0.11726109273840776
Orschweier (Orschwihr)	7.23248	47.9323	0	-1.0749061848813695	0.3771648900398567
Sulzmatt (Soultzmatt), Sulzmatt (Soultzmatt)	7.23437	47.96595	1	-0.32664335555819857	0.15428204067743453
Bühl Landkreis Gebweiler (Buhl)	7.18638	47.92816	2	0.4216194737649724	-0.15889791756717903
Pfaffenberg	7.86972	47.73452	2	0.4216194737649724	0.07630664099283409
Gersbach	7.93271	47.69725	0	-1.0749061848813695	-0.44233792552091805
Hausen im Wiesental	7.84055	47.68143	0	-1.0749061848813695	-0.23388419099399382
Raitbach	7.86089	47.68233	1	-0.32664335555819857	-0.12538558359382698
Rütte (bei Todtmoos; es gibt auch noch eines bei Herreschrie und eines bei Todtnauberg)	8.01336	47.76141	2	0.4216194737649724	-0.0349506534292796
Ehrsberg	7.90629	47.74318	2	0.4216194737649724	0.10246820431158672
Häg (bei Mambach)	7.91432	47.73207	3	1.1698823030881433	0.3310792006802847
Mambach	7.88363	47.72839	3	1.1698823030881433	0.324684489903121
Häg-Rohrberg	7.90412	47.7181	2	0.4216194737649724	0.13821682923085576
Adelsberg	7.83666	47.71725	1	-0.32664335555819857	-0.03454538349912582
Zell im Wiesental	7.85301	47.70753	1	-0.32664335555819857	-0.014395416576612757
Dessenheim	7.48828	47.97561	2	0.4216194737649724	-0.09295953787665454
Bilzheim (Biltzheim)	7.38657	47.95675	1	-0.32664335555819857	0.05914732752116613
Oberenzen (Oberentzen), Oberenzen	7.37872	47.94354	1	-0.32664335555819857	0.062346588771001604
Niederenzen	7.38146	47.94864	1	-0.32664335555819857	0.05774893859672503
Niederhergheim	7.39795	47.9862	0	-1.0749061848813695	0.18826932254670425
Rüstenhart (Rustenhart)	7.46359	47.94159	1	-0.32664335555819857	0.029996395936252977
Oberhergheim, Oberhergheim	7.39442	47.96547	2	0.4216194737649724	-0.08918035493788765
Heiteren	7.53776	47.96942	2	0.4216194737649724	-0.07903562168260785
Geiswasser	7.60042	47.97883	2	0.4216194737649724	-0.16985924850238615
Brückensweiler (Bréchaumont)	7.0684	47.66973	1	-0.32664335555819857	0.0919696710477153
Mansbach (Manspach)	7.10508	47.6176	1	-0.32664335555819857	0.06378175859838758
Altenach	7.11466	47.60658	2	0.4216194737649724	-0.0503850099691329
St. Ulrich bei Dammerkirch	7.11911	47.59537	3	1.1698823030881433	-0.28687664481575254
Füllern (Fulleren)	7.14596	47.59468	1	-0.32664335555819857	0.06072678556834606
Ballersdorf	7.1624	47.625	1	-0.32664335555819857	0.03556985578298371
Büttweiler (Buethwiller)	7.14982	47.65627	3	1.1698823030881433	-0.32762849941306726
Hagenbach	7.15712	47.65028	0	-1.0749061848813695	0.22187987472613116
Gommersdorf	7.13318	47.64299	0	-1.0749061848813695	0.21063155079531376
Dammerkirch (Dannemarie)	7.1214	47.63024	2	0.4216194737649724	-0.08190891582772525
Wolfersdorf	7.1132	47.63625	3	1.1698823030881433	-0.2584245934625193
Retzweiler	7.09315	47.63072	0	-1.0749061848813695	0.18971643286771206
Gottestal, Luttern (Valdieu-Lutran)	7.05852	47.63139	0	-1.0749061848813695	0.062422087150457106
Biengen, Biengen	7.68958	47.93875	0	-1.0749061848813695	0.5976105537429985
Tagsdorf	7.30232	47.62138	1	-0.32664335555819857	-0.039908058613879825
Merzhausen	7.82532	47.96635	1	-0.32664335555819857	0.0766049581546317
St. Georgen 	7.8056	47.97934	2	0.4216194737649724	-0.17227051931287116
Hirzbach (Hirtzbach)	7.22017	47.59449	1	-0.32664335555819857	0.03708183929263627
