Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Reimersweiler	7.88417	48.9137	1	-0.3498801846092687	0.1402025578865416
Surburg	7.84913	48.90982	1	-0.3498801846092687	0.11468125391422296
Schwabweiler	7.87665	48.90207	0	-0.9706451142231183	0.3187268042398125
Oberbetschdorf	7.89812	48.8986	0	-0.9706451142231183	0.3578426019729099
Niederbetschdorf	7.91693	48.8985	0	-0.9706451142231183	0.37991296650824113
Rittershofen	7.95587	48.90241	0	-0.9706451142231183	0.32584127614644587
Hatten	7.97777	48.90173	0	-0.9706451142231183	0.335318262461735
Hirschland	7.11324	48.83701	1	-0.3498801846092687	0.012457819155161955
Kirberg (Kirrberg)	7.06204	48.8233	1	-0.3498801846092687	-0.012999848142836775
Rauweiler	7.10907	48.81139	2	0.27088474500458093	-0.002693570603891778
Goerlingen	7.08247	48.79646	2	0.27088474500458093	-0.00466476334074009
Etschburg (Eschbourg)	7.29591	48.81267	2	0.27088474500458093	-0.0013913605616170178
Graufthal	7.28092	48.81935	1	-0.3498801846092687	0.006080236923298348
Schönburg (Schoenbourg)	7.26823	48.83392	2	0.27088474500458093	0.00035754502811195457
Pfalzweier (-weyer)	7.25813	48.80543	1	-0.3498801846092687	-0.016259064601885188
Buchsweiler (Bouxwiller), Buchsweiler (Bouxwiller)	7.47851	48.82528	1	-0.3498801846092687	0.10733434742515036
Riedheim	7.47956	48.81064	1	-0.3498801846092687	0.1121101581251562
Imbsheim	7.45399	48.80165	1	-0.3498801846092687	0.12501885458205003
Neuweiler (Neuwiller-Lès-Saverne)	7.4034	48.82391	0	-0.9706451142231183	0.18585767968466096
Dossenheim (Dossenheim-Sur-Zinsel)	7.40138	48.80593	2	0.27088474500458093	-0.06566615442712961
Hattmatt	7.42386	48.79158	0	-0.9706451142231183	0.21511751337070792
Ernolsheim (Ernoldsheim-Lès-Saverne)	7.38025	48.78942	1	-0.3498801846092687	0.08699101770743033
St. Johann (Saint-Jean-Saverne)	7.36064	48.76931	0	-0.9706451142231183	0.08449915234528523
Eckartsweiler	7.357	48.76744	1	-0.3498801846092687	0.05811073348333227
Steinburg (Steinbourg)	7.41332	48.7697	2	0.27088474500458093	-0.06536134025613803
Rosenweiler-Dettweiler	7.45083	48.76772	1	-0.3498801846092687	0.13227499126635184
Dettweiler, Dettweiler	7.46685	48.75406	0	-0.9706451142231183	0.3069269668281982
Gottesheim	7.47938	48.77591	1	-0.3498801846092687	0.0904747770863961
Gottesheim-Prinzheim	7.47921	48.79113	2	0.27088474500458093	-0.10033538792828257
Dauendorf	7.65509	48.82974	1	-0.3498801846092687	0.05670768110347905
Morschweiler	7.62689	48.81972	0	-0.9706451142231183	0.28606792577311474
Ettendorf	7.58414	48.81374	4	1.51241460423228	-0.5489041384583512
Büsweiler (Buswiller)	7.55923	48.82025	0	-0.9706451142231183	0.28792840505753625
Schalkendorf	7.55965	48.83213	0	-0.9706451142231183	0.280885558068529
Kirrweiler	7.53026	48.81331	0	-0.9706451142231183	0.3266264344504818
Ringendorf	7.55409	48.80777	2	0.27088474500458093	-0.08361688673798853
Hüttendorf	7.64259	48.80222	1	-0.3498801846092687	0.06402695780493342
Minversheim	7.61936	48.78575	1	-0.3498801846092687	0.0953507268309581
Alteckendorf	7.59484	48.79272	1	-0.3498801846092687	0.10325470835961965
Lixhausen	7.5473	48.79426	1	-0.3498801846092687	0.12973971626573802
Zöbersdorf, Zöbersdorf	7.52538	48.79381	1	-0.3498801846092687	0.12337192711319439
Bosselshausen	7.50884	48.80522	2	0.27088474500458093	-0.07897697848613404
Wickersheim	7.53159	48.78313	1	-0.3498801846092687	0.11245814986754885
Bossendorf	7.55983	48.78146	3	0.8916496746184306	-0.2656894196636837
Melsheim, Melsheim	7.51974	48.75911	2	0.27088474500458093	-0.09967604582230576
Hochfelden	7.57004	48.75735	1	-0.3498801846092687	0.07504238010748314
Schwindratzheim	7.59981	48.7561	0	-0.9706451142231183	0.24905061374149542
Wittersheim	7.66007	48.78303	3	0.8916496746184306	-0.2028398337252604
Uhlweiler	7.67396	48.82047	1	-0.3498801846092687	0.05763236196341942
Ohlungen	7.70034	48.81187	3	0.8916496746184306	-0.21298672019870224
Schweighausen (Schweighouse-Sur-Moder), Schweighausen (Schweighouse-Sur-Moder)	7.73517	48.82151	1	-0.3498801846092687	0.035982100152226
Hagenau	7.78868	48.81435	1	-0.3498801846092687	0.040365652834632545
Gries 	7.81383	48.75262	2	0.27088474500458093	-0.049022516002915906
Weitbruch	7.77586	48.7535	0	-0.9706451142231183	0.19457693746756682
Bernolsheim	7.69085	48.75532	1	-0.3498801846092687	0.09995805660109026
Hochstett	7.67779	48.77853	0	-0.9706451142231183	0.22316740404822158
Batzendorf	7.70638	48.78331	1	-0.3498801846092687	0.10170805173285802
Wintershausen	7.70271	48.79349	2	0.27088474500458093	-0.058917380394322295
Sufflenheim	7.95924	48.82979	1	-0.3498801846092687	-0.026115527922102023
Schirrhofen	7.9193	48.8066	0	-0.9706451142231183	0.09578510862307694
Schirrhein	7.90562	48.80154	1	-0.3498801846092687	0.02101828947018368
Kaltenhausen	7.83521	48.79041	3	0.8916496746184306	-0.15972620358057288
Oberhofen (Oberhoffen-Sur-Moder)	7.86327	48.78298	1	-0.3498801846092687	0.03339374183611857
Bischweiler	7.85912	48.76826	0	-0.9706451142231183	0.12085378606100959
Rohrwiller	7.90543	48.75592	5	2.1331795338461297	-0.5350069636068278
Falhünden (Dalhünden)	7.98835	48.77367	3	0.8916496746184306	0.16691579341177168
Silzheim (Siltzheim)	7.09071	49.0616	0	-0.9706451142231183	0.02786678197916518
Herbitzheim	7.08355	49.01459	0	-0.9706451142231183	0.33517280187837567
Kaysersberg	7.2617	48.13853	0	-0.9706451142231183	-0.05046418286178944
Bebelnheim (Beblenheim)	7.32264	48.15802	3	0.8916496746184306	0.012970746876805737
Türkheim (Turckheim)	7.27884	48.0862	0	-0.9706451142231183	-0.011102061109036835
Katzenthal	7.28497	48.10796	0	-0.9706451142231183	-0.06484739091221403
Niedermorschweiher	7.27596	48.09972	0	-0.9706451142231183	-0.05702271909731709
Kientzheim	7.28695	48.13649	6	2.753944463459979	-0.2136462953564963
Bennweier	7.32417	48.14496	0	-0.9706451142231183	-0.02773775243513317
Sigolsheim	7.3035	48.13267	2	0.27088474500458093	0.009932877535679029
Ingersheim	7.30725	48.0936	3	0.8916496746184306	-0.03242980347363712
Ammerschweier	7.28484	48.12465	1	-0.3498801846092687	-0.02398074868464259
Mittelweier	7.32094	48.14982	0	-0.9706451142231183	-0.09119652884723695
Ostheim	7.37011	48.1551	2	0.27088474500458093	-0.02937357990207962
Munzenheim (Muntzenheim), Munzenheim (Muntzenheim)	7.47318	48.10199	0	-0.9706451142231183	0.03185803439208365
Bischweier	7.43735	48.09944	1	-0.3498801846092687	0.026116180925937777
Holzweier	7.42541	48.11028	2	0.27088474500458093	-0.017987960469896293
Riedweier	7.44536	48.12387	0	-0.9706451142231183	0.04524119639301439
Wickerschweier	7.43868	48.10708	2	0.27088474500458093	-0.027819142702517088
Jebsheim	7.47771	48.12279	2	0.27088474500458093	-0.02546219485976047
Hausen bei Kolmar (Houssen)	7.37665	48.125	1	-0.3498801846092687	-0.008848611755149893
Elsenheim	7.50131	48.16133	0	-0.9706451142231183	0.20839253548563053
Fortschweier	7.45233	48.08996	0	-0.9706451142231183	0.06954685617749456
Grussenheim	7.48794	48.1443	2	0.27088474500458093	-0.033179633935135934
Marckolsheim	7.54583	48.1675	2	0.27088474500458093	-0.005756366687184168
Kiechlinsbergen	7.65306	48.12469	3	0.8916496746184306	0.06970218314458954
Burkheim am Kaiserstuhl	7.59943	48.10194	0	-0.9706451142231183	-0.10536685401965233
Bischoffingen	7.62537	48.10625	2	0.27088474500458093	0.031575687241765335
Wyhl am Kaiserstuhl	7.64933	48.1663	0	-0.9706451142231183	-0.2549337483490763
Dürrenenzen (Dürrenentzen)	7.50406	48.09192	2	0.27088474500458093	-0.011742362134045498
Balzenheim (Baltzenheim)	7.55624	48.09319	2	0.27088474500458093	0.02507639910425151
Arzenheim (Artzenheim)	7.5426	48.11609	1	-0.3498801846092687	0.04515233539558285
Königschaffhausen am Kaiserstuhl	7.65562	48.13337	2	0.27088474500458093	0.03995999494374863
Sasbach	7.61363	48.13798	3	0.8916496746184306	0.16636762898543137
Oberrotweil	7.63551	48.08944	2	0.27088474500458093	0.026180349888341427
Endingen	7.70312	48.1419	1	-0.3498801846092687	-0.11531807638082053
Riegel	7.7507	48.15056	0	-0.9706451142231183	-0.07119070645912387
Nimburg	7.77794	48.10762	6	2.753944463459979	-0.5483572096279878
Bottingen	7.78356	48.09119	0	-0.9706451142231183	0.057188453040617745
Malterdingen	7.79392	48.16302	1	-0.3498801846092687	0.07193414638124596
Schelingen am Kaiserstuhl	7.68308	48.10435	3	0.8916496746184306	0.12324797457569255
Eichstetten	7.74563	48.09417	0	-0.9706451142231183	0.023222559781763286
Köndringen	7.80591	48.13912	2	0.27088474500458093	-0.05016873474662375
Forchheim	7.7031	48.16341	2	0.27088474500458093	0.061942754465810074
Bahlingen	7.73937	48.12209	2	0.27088474500458093	-0.019118192530025016
Teningen	7.80344	48.12897	1	-0.3498801846092687	0.06526479029737708
Amoltern	7.67629	48.12873	2	0.27088474500458093	0.016133882501452552
Emmendingen	7.84951	48.1209	6	2.753944463459979	-0.8260441182945737
Waldkirch	7.96049	48.09361	0	-0.9706451142231183	0.2846983729458956
Wasser	7.8564	48.09846	0	-0.9706451142231183	0.10624698441013215
Windenreuthe (Emmendingen)	7.88675	48.11814	1	-0.3498801846092687	0.11386286843690611
Siensbach	7.98804	48.10755	3	0.8916496746184306	-0.25733146834050274
Siegelau	7.97753	48.14612	1	-0.3498801846092687	0.11382121005981746
Sexau	7.90788	48.10424	0	-0.9706451142231183	0.1773309682354147
Mundingen, Mundingen	7.8346	48.13735	4	1.51241460423228	-0.34577685180717277
Maleck	7.88416	48.12924	1	-0.3498801846092687	0.11945536674468246
Kollnau	7.9721	48.10586	1	-0.3498801846092687	0.10063630258934243
Kollmarsreute	7.87829	48.10253	1	-0.3498801846092687	0.10510707245060036
Freiamt-Reichenbach	7.92477	48.15747	0	-0.9706451142231183	0.182028928203662
Freiamt-Mußbach (Mussbach)	7.88578	48.17377	0	-0.9706451142231183	0.3347261911883462
Keppenbach	7.92037	48.14437	2	0.27088474500458093	-0.04796976060748507
Gutach	7.98722	48.11814	0	-0.9706451142231183	0.17970593278232125
Münster (Munster), Münster (Munster)	7.13185	48.0418	3	0.8916496746184306	0.3590393955537384
Sulzern (Soultzeren)	7.10254	48.06373	2	0.27088474500458093	0.09737383676751873
Metzeral	7.07146	48.01325	2	0.27088474500458093	0.09725840399376225
Eschbach	7.14594	48.02896	2	0.27088474500458093	0.09685273704432353
Hohrod	7.12607	48.05444	2	0.27088474500458093	0.12303488681229421
Luttenbach (Luttenbach-Près-Munster)	7.11745	48.03105	3	0.8916496746184306	0.26400485947282315
Breitenbach (Breitenbach-Haut-Rhin)	7.10087	48.02382	4	1.51241460423228	0.42022068771267423
Hohrodberg	7.13528	48.06037	0	-0.9706451142231183	-0.4176759324537274
Stossweier	7.10163	48.05432	3	0.8916496746184306	0.28361735629347684
Mühlbach (Muhlbach-Sur-Munster)	7.08731	48.02582	2	0.27088474500458093	0.0934742144923944
Griesbach (Griesbach-Au-Val)	7.17071	48.03351	4	1.51241460423228	0.4827236501592717
Günsbach (Gunsbach)	7.17323	48.0464	0	-0.9706451142231183	-0.4593582336790732
Wettolsheim	7.30629	48.06133	0	-0.9706451142231183	-0.014227356400246255
Geberschweiher (Gueberschwihr)	7.27661	48.00444	0	-0.9706451142231183	0.10678975165703464
Hattstatt	7.30016	48.0108	2	0.27088474500458093	-0.030012568268649766
Häusern	7.28067	48.03226	1	-0.3498801846092687	0.034111923875668936
Walbach	7.22416	48.06257	5	2.1331795338461297	0.23006909893039684
Weier (Wihr-Au-Val)	7.20558	48.05217	2	0.27088474500458093	0.0433379987440404
Herlisheim (Herrlisheim)	7.32932	48.01677	1	-0.3498801846092687	0.026880528604684137
Sulzbach (Soultzbach-Les-Bains)	7.20324	48.03797	2	0.27088474500458093	0.028836270761529868
Obermorschweier	7.30037	48.01773	1	-0.3498801846092687	0.026957495536294836
Vöklinshofen (Voegtlinshoffen)	7.28224	48.01954	1	-0.3498801846092687	0.020080805386784452
Egisheim	7.30455	48.04168	3	0.8916496746184306	-0.040173404455440806
Zimmerbach	7.23755	48.07261	4	1.51241460423228	0.09289879093287136
Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar, Kolmar, Kolmar, Kolmar	7.36359	48.08198	0	-0.9706451142231183	0.04672458672719441
Sundhofen (Sundhoffen)	7.41499	48.04248	4	1.51241460423228	-0.13267305181539385
Heiligkreuz (Sainte-Croix-en-Plaine)	7.3831	48.00666	0	-0.9706451142231183	0.09222108914203567
Logelbach, Logelbach	7.30991	48.0865	3	0.8916496746184306	-0.10903124646827891
Widensolen	7.47996	48.06278	0	-0.9706451142231183	0.026446308976015954
Logelnheim (Logelheim)	7.40918	48.0211	1	-0.3498801846092687	-0.02460825670850273
Weier auf dem Land (Wihr-en-Plaine)	7.41118	48.0844	3	0.8916496746184306	-0.0606401270429143
Andolsheim	7.41512	48.06763	2	0.27088474500458093	-0.030462605661066025
Appenweier (Appenwihr)	7.43962	48.02594	1	-0.3498801846092687	0.030511429686546552
Hettenschlag 	7.45782	48.00441	3	0.8916496746184306	-0.1053166739661271
Urschenheim	7.48632	48.08696	5	2.1331795338461297	-0.1297122177951274
Breisach	7.59332	48.04535	2	0.27088474500458093	0.019389687401669985
Gündlingen	7.64227	48.01556	1	-0.3498801846092687	-0.008946563945518411
Ihringen	7.64554	48.04572	4	1.51241460423228	-0.016103414978629545
Achkarren	7.62448	48.06769	3	0.8916496746184306	-0.06320924323129395
Neubreisach (Neuf-Brisach)	7.52909	48.01843	0	-0.9706451142231183	0.14100415666306582
Künheim (Kunheim)	7.53422	48.07788	1	-0.3498801846092687	0.036963609212706694
Volgelsheim	7.55292	48.01693	3	0.8916496746184306	-0.09617842130731928
Vogelgrün (Vogelgrun)	7.57243	48.0111	2	0.27088474500458093	-0.024858196331776987
Biesheim	7.54467	48.04048	1	-0.3498801846092687	0.054501857316349
Wolfganzen	7.5016	48.02747	2	0.27088474500458093	-0.04372188869193487
Algolsheim	7.55708	48.00563	2	0.27088474500458093	-0.027167395229090608
Umgebung von Neubreisach (Weckolsheim)	7.51347	48.00264	0	-0.9706451142231183	0.14370628735704208
Reute	7.82538	48.08175	1	-0.3498801846092687	0.05051398154072757
Umkirch	7.7624	48.03183	1	-0.3498801846092687	0.050648026145107126
Merdingen	7.68864	48.0173	2	0.27088474500458093	0.016727205744242597
Hochdorf	7.80212	48.0489	0	-0.9706451142231183	0.11602215335573351
Hugstetten	7.78045	48.05415	5	2.1331795338461297	-0.4594804384789577
Buchheim	7.77912	48.06092	0	-0.9706451142231183	0.12143548353001403
Bötzingen	7.72593	48.07743	1	-0.3498801846092687	0.008369632540333828
Waltershofen	7.71857	48.02338	0	-0.9706451142231183	-0.07126453396803754
Zähringen	7.86149	48.02593	0	-0.9706451142231183	0.16973341689176025
Oberglottertal	7.96407	48.04803	0	-0.9706451142231183	0.206306616364626
Gundelfingen	7.87313	48.04353	1	-0.3498801846092687	0.08701955855119102
Vörstetten	7.85113	48.06391	1	-0.3498801846092687	0.054048023748063743
Denzlingen	7.87987	48.06793	2	0.27088474500458093	-0.08920270117409135
Suggental	7.92471	48.07551	4	1.51241460423228	-0.5640493419496342
Buchholz i.Br.	7.91201	48.08253	0	-0.9706451142231183	0.2320993311738966
Krüt (Kruth)	6.96629	47.92912	1	-0.3498801846092687	-0.16264468400400714
Wildenstein bei Krüt, Kreis Tann	6.96296	47.98143	4	1.51241460423228	0.17471568286979094
