Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Lohr	7.24351	48.85748	1	-0.35861181058558644	0.03488022272044157
Sieweiler (Siewiller)	7.20676	48.84318	1	-0.35861181058558644	0.05571360646661931
Berg, Rexingen	7.17654	48.90012	6	2.2466876680276484	-0.5146617924918931
Lichtenberg	7.48181	48.9216	2	0.16244808513706052	-0.004662784068329665
Wimmenau	7.41957	48.91035	1	-0.35861181058558644	-0.028732003335780878
Zittersheim	7.34551	48.89955	0	-0.8796717063082333	0.010434523205582805
Erkartsweiler (Erckartswiller)	7.3596	48.87532	4	1.2045678765823542	-0.13191985136306084
Sparsbach	7.41533	48.87754	6	2.2466876680276484	-0.28718582423194955
Weinburg (Weinbourg)	7.44029	48.87157	3	0.6835079808597074	-0.09200733818786068
Ingweiler (Ingwiller)	7.48031	48.87322	4	1.2045678765823542	-0.23391244728061483
Menchhofen (Menchhoffen)	7.49498	48.85955	1	-0.35861181058558644	0.051484497893161216
Uttweiler (Uttwiller)	7.48667	48.84591	0	-0.8796717063082333	0.12632913812027602
Niedersulzbach (Niedersoultzbach)	7.4662	48.84923	0	-0.8796717063082333	0.1697241498824378
Obersulzbach (Obersoultzbach)	7.45013	48.85174	2	0.16244808513706052	-0.02033264045629712
Weitersweiler (Weiterswiller)	7.41341	48.85298	1	-0.35861181058558644	0.03516940307225705
Zinsweiler	7.59018	48.9196	1	-0.35861181058558644	0.01827387836209682
Offweiler	7.54296	48.91021	3	0.6835079808597074	-0.03482798741135182
Rotbach	7.52883	48.90568	0	-0.8796717063082333	0.0735393388766959
Bischholz	7.53995	48.89301	1	-0.35861181058558644	0.05317737072406072
Mühlhausen	7.5527	48.88226	1	-0.35861181058558644	0.09868133919690443
Uhrweiler (Uhrwiller)	7.57892	48.8784	2	0.16244808513706052	-0.04471294227685664
Engweiler	7.61501	48.88508	1	-0.35861181058558644	0.1054012512531014
Gumbrechtshofen	7.6319	48.90544	1	-0.35861181058558644	0.012098026375189015
Gundershofen	7.6592	48.90652	2	0.16244808513706052	-0.016645116736041105
Mietesheim	7.63837	48.87814	2	0.16244808513706052	-0.04086311743245774
Bitschhofen	7.61913	48.85878	2	0.16244808513706052	-0.0545341303307715
Überach (Uberach)	7.62806	48.84844	1	-0.35861181058558644	0.09924083843131569
Pfaffenhofen, Pfaffenhofen -Volksberg	7.60881	48.84422	1	-0.35861181058558644	0.12241352204839646
Kindweiler	7.59731	48.86227	2	0.16244808513706052	-0.05132911967798132
Zutzendorf	7.54972	48.85428	0	-0.8796717063082333	0.26450419217408033
Schillersdorf	7.52526	48.87312	3	0.6835079808597074	-0.16514465934775718
Eberbach 	7.71711	48.91154	2	0.16244808513706052	-0.006587707908864593
Forstheim	7.71468	48.89506	2	0.16244808513706052	-0.0330429043382324
Morsbronn (Morsbronn-Les-Bains)	7.74283	48.90037	3	0.6835079808597074	-0.11367107097913627
Hagenheim (Hegeney)	7.74557	48.89153	0	-0.8796717063082333	0.11342894779942472
Dürrenbach (Durrenbach)	7.76797	48.89675	2	0.16244808513706052	-0.023244575815037027
Biblisheim	7.79196	48.89991	0	-0.8796717063082333	0.23425292501051068
Walburg (Walbourg)	7.78939	48.88652	2	0.16244808513706052	-0.06343955537616272
Eschbach	7.73641	48.87453	0	-0.8796717063082333	0.22970523027891546
Laubach	7.72032	48.88168	3	0.6835079808597074	-0.16769206274832488
Merzweiler (Mertzwiller)	7.67936	48.86259	1	-0.35861181058558644	0.07999378319837083
Griesbach	7.67856	48.89026	1	-0.35861181058558644	0.06568837695543524
Reimersweiler	7.88417	48.9137	0	-0.8796717063082333	0.348680850282512
Surburg	7.84913	48.90982	0	-0.8796717063082333	0.24365963803127091
Schwabweiler	7.87665	48.90207	0	-0.8796717063082333	0.28877863011127197
Oberbetschdorf	7.89812	48.8986	4	1.2045678765823542	-0.41859915110956897
Niederbetschdorf	7.91693	48.8985	2	0.16244808513706052	-0.06088358414705784
Rittershofen	7.95587	48.90241	0	-0.8796717063082333	0.3558886054192489
Hatten	7.97777	48.90173	1	-0.35861181058558644	0.1646141222837183
Hirschland	7.11324	48.83701	0	-0.8796717063082333	0.06320275326172016
Kirberg (Kirrberg)	7.06204	48.8233	2	0.16244808513706052	-0.012291617495422996
Rauweiler	7.10907	48.81139	1	-0.35861181058558644	0.03302554155152801
Goerlingen	7.08247	48.79646	0	-0.8796717063082333	0.08119152710947398
Etschburg (Eschbourg)	7.29591	48.81267	0	-0.8796717063082333	0.1439153357422411
Graufthal	7.28092	48.81935	2	0.16244808513706052	-0.0416811556730191
Schönburg (Schoenbourg)	7.26823	48.83392	6	2.2466876680276484	-0.5767296361783322
Pfalzweier (-weyer)	7.25813	48.80543	0	-0.8796717063082333	0.08099320920583102
Buchsweiler (Bouxwiller), Buchsweiler (Bouxwiller)	7.47851	48.82528	1	-0.35861181058558644	0.05687422986733603
Riedheim	7.47956	48.81064	5	1.7256277723050013	-0.33240589637624524
Imbsheim	7.45399	48.80165	2	0.16244808513706052	-0.014737321688672556
Neuweiler (Neuwiller-Lès-Saverne)	7.4034	48.82391	0	-0.8796717063082333	0.04703730230124403
Dossenheim (Dossenheim-Sur-Zinsel)	7.40138	48.80593	0	-0.8796717063082333	-0.004667802518407361
Hattmatt	7.42386	48.79158	1	-0.35861181058558644	-0.006884984341290729
Ernolsheim (Ernoldsheim-Lès-Saverne)	7.38025	48.78942	0	-0.8796717063082333	0.04106296677939078
St, Johann (Saint-Jean-Saverne)	7.36064	48.76931	1	-0.35861181058558644	0.08453013142934947
Eckartsweiler	7.357	48.76744	1	-0.35861181058558644	0.08779339550745227
Steinburg (Steinbourg)	7.41332	48.7697	1	-0.35861181058558644	0.10710904207735433
Rosenweiler-Dettweiler	7.45083	48.76772	3	0.6835079808597074	-0.22608105033074985
Dettweiler	7.46685	48.75406	0	-0.8796717063082333	0.3200007957357953
Gottesheim	7.47938	48.77591	1	-0.35861181058558644	0.1088682016349623
Gottesheim-Prinzheim	7.47921	48.79113	0	-0.8796717063082333	0.15485852404936262
Dauendorf	7.65509	48.82974	1	-0.35861181058558644	0.047425247019362446
Morschweiler	7.62689	48.81972	3	0.6835079808597074	-0.16161940128063437
Ettendorf	7.58414	48.81374	1	-0.35861181058558644	0.09466869370562013
Büsweiler (Buswiller)	7.55923	48.82025	1	-0.35861181058558644	0.08926471735339112
Schalkendorf	7.55965	48.83213	0	-0.8796717063082333	0.18560385954284128
Kirrweiler	7.53026	48.81331	0	-0.8796717063082333	0.12794336617066351
Ringendorf	7.55409	48.80777	1	-0.35861181058558644	0.10256282332346454
Hüttendorf	7.64259	48.80222	0	-0.8796717063082333	0.1763213400528621
Minversheim	7.61936	48.78575	0	-0.8796717063082333	0.2948054719096229
Lixhausen	7.5473	48.79426	1	-0.35861181058558644	0.1125529834764558
Zöbersdorf, Zöbersdorf	7.52538	48.79381	0	-0.8796717063082333	0.21869441147412128
Bosselshausen	7.50884	48.80522	0	-0.8796717063082333	0.06529570788623566
Wickersheim	7.53159	48.78313	1	-0.35861181058558644	0.07843673019723078
Bossendorf	7.55983	48.78146	0	-0.8796717063082333	0.2703793880506249
Melsheim, Melsheim	7.51974	48.75911	0	-0.8796717063082333	0.27599105387691
Hochfelden	7.57004	48.75735	2	0.16244808513706052	-0.05616606261594249
Schwindratzheim	7.59981	48.7561	0	-0.8796717063082333	0.2876038575025452
Wittersheim	7.66007	48.78303	3	0.6835079808597074	-0.15137128977875522
Uhlweiler	7.67396	48.82047	2	0.16244808513706052	-0.022029114043774983
Ohlungen	7.70034	48.81187	0	-0.8796717063082333	0.1933694009505291
Schweighausen (Schweighouse-Sur-Moder), Schweighausen (Schweighouse-Sur-Moder)	7.73517	48.82151	2	0.16244808513706052	-0.03967028673054079
Hagenau	7.78868	48.81435	0	-0.8796717063082333	0.2917975754476174
Gries 	7.81383	48.75262	1	-0.35861181058558644	0.11398261946992766
Weitbruch	7.77586	48.7535	0	-0.8796717063082333	0.25758481779009995
Bernolsheim	7.69085	48.75532	1	-0.35861181058558644	0.10901621612517223
Hochstett	7.67779	48.77853	2	0.16244808513706052	-0.0434747091322557
Batzendorf	7.70638	48.78331	1	-0.35861181058558644	0.0832938433893064
Wintershausen	7.70271	48.79349	2	0.16244808513706052	-0.04979377461743188
Sufflenheim	7.95924	48.82979	0	-0.8796717063082333	0.09772937137603152
Schirrhofen	7.9193	48.8066	2	0.16244808513706052	-0.019842007742434525
Schirrhein	7.90562	48.80154	1	-0.35861181058558644	0.017028894069418245
Kaltenhausen	7.83521	48.79041	0	-0.8796717063082333	0.20222257989230408
Oberhofen (Oberhoffen-Sur-Moder)	7.86327	48.78298	3	0.6835079808597074	-0.2304749050983332
Bischweiler	7.85912	48.76826	0	-0.8796717063082333	0.16622806692615721
Rohrwiller	7.90543	48.75592	2	0.16244808513706052	-0.02711597025017955
Falhünden (Dalhünden)	7.98835	48.77367	3	0.6835079808597074	-0.11227121439314783
Silzheim (Siltzheim)	7.09071	49.0616	3	0.6835079808597074	-0.07100245078162892
Herbitzheim	7.08355	49.01459	0	-0.8796717063082333	-0.10253707527188416
Kaysersberg	7.2617	48.13853	1	-0.35861181058558644	-0.013172136831660986
Bebelnheim (Beblenheim)	7.32264	48.15802	1	-0.35861181058558644	-0.047325562489215336
Türkheim (Turckheim)	7.27884	48.0862	3	0.6835079808597074	0.18648609533556623
Katzenthal	7.28497	48.10796	4	1.2045678765823542	0.27098667339609805
Kientzheim	7.28695	48.13649	2	0.16244808513706052	0.012977945397901843
Bennweier	7.32417	48.14496	1	-0.35861181058558644	-0.03521301340739574
Sigolsheim	7.3035	48.13267	3	0.6835079808597074	0.017384661857088517
Ingersheim	7.30725	48.0936	8	3.288807459472942	0.788620781380038
Ammerschweier	7.28484	48.12465	1	-0.35861181058558644	-0.07241571993548884
Mittelweier, Mittelweier	7.32094	48.14982	0	-0.8796717063082333	-0.09272805364546544
Ostheim, Ostheim	7.37011	48.1551	0	-0.8796717063082333	-0.13377086900998744
Munzenheim (Muntzenheim), Munzenheim (Muntzenheim)	7.47318	48.10199	0	-0.8796717063082333	-0.4029940057976673
Bischweier	7.43735	48.09944	3	0.6835079808597074	0.20912445539254557
Holzweier	7.42541	48.11028	1	-0.35861181058558644	-0.10731160977351985
Riedweier	7.44536	48.12387	0	-0.8796717063082333	-0.2574699522679202
Wickerschweier	7.43868	48.10708	3	0.6835079808597074	0.1434364186493915
Jebsheim	7.47771	48.12279	3	0.6835079808597074	0.2924776777064515
Hausen bei Kolmar (Houssen)	7.37665	48.125	7	2.7677475637502953	0.3414351435295253
Elsenheim	7.50131	48.16133	3	0.6835079808597074	0.29908283868248586
Fortschweier	7.45233	48.08996	1	-0.35861181058558644	-0.1156533075899216
Grussenheim	7.48794	48.1443	2	0.16244808513706052	0.07577746506388658
Marckolsheim	7.54583	48.1675	1	-0.35861181058558644	-0.2878786290521792
Kiechlinsbergen	7.65306	48.12469	2	0.16244808513706052	0.09892862586986348
Bischoffingen	7.62537	48.10625	4	1.2045678765823542	0.40096013733511016
Wyhl am Kaiserstuhl	7.64933	48.1663	2	0.16244808513706052	0.10875629296515735
Dürrenenzen (Dürrenentzen)	7.50406	48.09192	11	4.851987146640884	0.5914802226472473
Balzenheim (Baltzenheim)	7.55624	48.09319	2	0.16244808513706052	0.08420278705580207
Arzenheim (Artzenheim)	7.5426	48.11609	1	-0.35861181058558644	-0.20148557116841695
Königschaffhausen am Kaiserstuhl	7.65562	48.13337	1	-0.35861181058558644	-0.21475113517178218
Sasbach	7.61363	48.13798	6	2.2466876680276484	1.594953898431874
Oberrotweil	7.63551	48.08944	1	-0.35861181058558644	-0.12242805776134516
Endingen	7.70312	48.1419	0	-0.8796717063082333	-0.7268542916341307
Riegel, Riegel	7.7507	48.15056	1	-0.35861181058558644	-0.18142452748876223
Nimburg	7.77794	48.10762	0	-0.8796717063082333	-0.1508235900919697
Bottingen	7.78356	48.09119	0	-0.8796717063082333	0.046979321307878096
Malterdingen	7.79392	48.16302	0	-0.8796717063082333	-0.2900690378870476
Schelingen am Kaiserstuhl	7.68308	48.10435	2	0.16244808513706052	0.07192492788254648
Eichstetten	7.74563	48.09417	1	-0.35861181058558644	-0.057075478971156945
Köndringen	7.80591	48.13912	2	0.16244808513706052	0.04629173012762241
Forchheim	7.7031	48.16341	2	0.16244808513706052	0.09907932001181298
Bahlingen	7.73937	48.12209	4	1.2045678765823542	0.47293868139672807
Teningen, Teningen	7.80344	48.12897	0	-0.8796717063082333	-0.26284111013419026
Amoltern	7.67629	48.12873	6	2.2466876680276484	0.7081653622453958
Emmendingen	7.84951	48.1209	2	0.16244808513706052	0.027853139599683923
Waldkirch	7.96049	48.09361	2	0.16244808513706052	-0.03710950668580903
Wasser	7.8564	48.09846	2	0.16244808513706052	0.03177388263238144
Windenreuthe (Emmendingen)	7.88675	48.11814	4	1.2045678765823542	-0.025264962868894025
Siensbach	7.98804	48.10755	3	0.6835079808597074	-0.2312390443315584
Siegelau	7.97753	48.14612	0	-0.8796717063082333	0.24077175939212145
Sexau	7.90788	48.10424	4	1.2045678765823542	-0.027097561347808875
Mundingen	7.8346	48.13735	1	-0.35861181058558644	-0.11063074493588536
Maleck	7.88416	48.12924	1	-0.35861181058558644	-0.027044082637823874
Kollnau	7.9721	48.10586	2	0.16244808513706052	-0.0523603826133293
Kollmarsreute, Kollmarsreute	7.87829	48.10253	2	0.16244808513706052	0.017486674235267462
Freiamt-Reichenbach	7.92477	48.15747	2	0.16244808513706052	-0.01964618382450346
Freiamt-Mußbach (Mussbach)	7.88578	48.17377	0	-0.8796717063082333	-0.16350487437560587
Keppenbach	7.92037	48.14437	0	-0.8796717063082333	0.08099214084856605
Gutach	7.98722	48.11814	0	-0.8796717063082333	0.21671626353907014
Münster (Munster), Münster (Munster), Münster (Munster)	7.13185	48.0418	0	-0.8796717063082333	0.2445186413739082
Sulzern (Soultzeren)	7.10254	48.06373	1	-0.35861181058558644	0.08722218522247946
Metzeral	7.07146	48.01325	1	-0.35861181058558644	0.12483600023427768
Eschbach	7.14594	48.02896	0	-0.8796717063082333	0.1949205049745828
Hohrod	7.12607	48.05444	0	-0.8796717063082333	0.21960912191006524
Luttenbach (Luttenbach-Près-Munster)	7.11745	48.03105	0	-0.8796717063082333	0.26092903015570507
Breitenbach (Breitenbach-Haut-Rhin)	7.10087	48.02382	1	-0.35861181058558644	0.10960709037245195
Hohrodberg	7.13528	48.06037	1	-0.35861181058558644	0.08513039933866622
Stossweier	7.10163	48.05432	1	-0.35861181058558644	0.08722218522247946
Mühlbach (Muhlbach-Sur-Munster)	7.08731	48.02582	0	-0.8796717063082333	0.3060638072263679
Griesbach (Griesbach-Au-Val)	7.17071	48.03351	2	0.16244808513706052	-0.05054822871148443
Günsbach (Gunsbach)	7.17323	48.0464	2	0.16244808513706052	-0.03754967829189035
Wettolsheim	7.30629	48.06133	1	-0.35861181058558644	-0.1390788478808786
Geberschweiher (Gueberschwihr)	7.27661	48.00444	0	-0.8796717063082333	-0.35868417527790736
Hattstatt	7.30016	48.0108	4	1.2045678765823542	0.4912317403725848
Häusern	7.28067	48.03226	6	2.2466876680276484	0.8098995012202916
Walbach	7.22416	48.06257	1	-0.35861181058558644	-0.06419578988971543
Weier (Wihr-Au-Val)	7.20558	48.05217	0	-0.8796717063082333	-0.14377821855098422
Herlisheim (Herrlisheim)	7.32932	48.01677	3	0.6835079808597074	0.3286154021547297
Sulzbach (Soultzbach-Les-Bains)	7.20324	48.03797	3	0.6835079808597074	0.04665590495383139
Obermorschweier	7.30037	48.01773	2	0.16244808513706052	0.07401037340873841
Vöklinshofen (Voegtlinshoffen)	7.28224	48.01954	1	-0.35861181058558644	-0.15615747779379838
Egisheim	7.30455	48.04168	0	-0.8796717063082333	-0.4320024310320375
Zimmerbach	7.23755	48.07261	3	0.6835079808597074	0.21220708493620313
Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar, Kolmar, Kolmar, Kolmar, Kolmar, Kolmar	7.36359	48.08198	1	-0.35861181058558644	-0.16656605290370716
Sundhofen (Sundhoffen)	7.41499	48.04248	4	1.2045678765823542	0.35028155887417284
Heiligkreuz (Sainte-Croix-en-Plaine)	7.3831	48.00666	7	2.7677475637502953	0.9353558401464308
Logelbach	7.30991	48.0865	2	0.16244808513706052	0.06605311428338115
Widensolen	7.47996	48.06278	3	0.6835079808597074	0.13662625050984997
Logelnheim (Logelheim)	7.40918	48.0211	2	0.16244808513706052	0.04889046009371489
Weier auf dem Land (Wihr-en-Plaine)	7.41118	48.0844	1	-0.35861181058558644	-0.14887792831333832
Andolsheim	7.41512	48.06763	1	-0.35861181058558644	-0.11581599023812458
Appenweier (Appenwihr)	7.43962	48.02594	3	0.6835079808597074	0.1714499836913231
Hettenschlag 	7.45782	48.00441	0	-0.8796717063082333	-0.30279964742438714
Urschenheim	7.48632	48.08696	4	1.2045678765823542	0.2973852660022674
Breisach	7.59332	48.04535	1	-0.35861181058558644	-0.15751343506531917
Gündlingen	7.64227	48.01556	0	-0.8796717063082333	-0.13883601218683497
Ihringen	7.64554	48.04572	8	3.288807459472942	0.4976972373416764
Achkarren	7.62448	48.06769	8	3.288807459472942	0.3291229882431583
Neubreisach (Neuf-Brisach)	7.52909	48.01843	0	-0.8796717063082333	-0.2542064580385724
Künheim (Kunheim)	7.53422	48.07788	2	0.16244808513706052	0.0620701093052608
Volgelsheim	7.55292	48.01693	2	0.16244808513706052	0.04679238739396989
Vogelgrün (Vogelgrun)	7.57243	48.0111	2	0.16244808513706052	0.06814449612987632
Biesheim	7.54467	48.04048	2	0.16244808513706052	0.03157090356524062
Wolfganzen	7.5016	48.02747	1	-0.35861181058558644	-0.042834319455557726
Algolsheim	7.55708	48.00563	1	-0.35861181058558644	-0.1391142789968876
Umgebung von Neubreisach (Weckolsheim)	7.51347	48.00264	1	-0.35861181058558644	-0.09997543237543247
Reute	7.82538	48.08175	4	1.2045678765823542	-0.06898764001032207
Umkirch	7.7624	48.03183	1	-0.35861181058558644	-0.08877325768900965
Merdingen, Merdingen	7.68864	48.0173	0	-0.8796717063082333	-0.1291077090962288
Hochdorf	7.80212	48.0489	1	-0.35861181058558644	0.05112684715028274
Hugstetten	7.78045	48.05415	8	3.288807459472942	-1.0263760480380169
Buchheim	7.77912	48.06092	2	0.16244808513706052	-0.026605973194509174
Bötzingen	7.72593	48.07743	1	-0.35861181058558644	-0.03609169489377504
Waltershofen	7.71857	48.02338	0	-0.8796717063082333	-0.2697487418487257
Zähringen	7.86149	48.02593	0	-0.8796717063082333	-0.3976454921667602
Oberglottertal	7.96407	48.04803	0	-0.8796717063082333	-0.08522517638331854
Gundelfingen	7.87313	48.04353	1	-0.35861181058558644	-0.047378795867944024
Vörstetten	7.85113	48.06391	2	0.16244808513706052	-6.146255138860544e-05
Denzlingen	7.87987	48.06793	1	-0.35861181058558644	-0.0004830742126414414
Buchholz i,Br,	7.91201	48.08253	0	-0.8796717063082333	0.07789657794465467
Krüt (Kruth)	6.96629	47.92912	1	-0.35861181058558644	0.0710743192929224
Wildenstein bei Krüt, Kreis Tann	6.96296	47.98143	0	-0.8796717063082333	0.04044313981538602
Lintal (Linthal, Kreis Tann)	7.12943	47.94619	2	0.16244808513706052	-0.050020191482679936
Lautenbach (Kreis Tann)	7.15877	47.9414	1	-0.35861181058558644	0.049720996386087894
Wasserburg Kreis Colmar (Wasserbourg)	7.15948	48.00283	4	1.2045678765823542	-0.3297972645823016
