Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Surburg	7.84913	48.90982	1	-0.06369724983163591	0.004435331527352089
Schwabweiler	7.87665	48.90207	0	-1.0433989804510517	-0.04828188099681372
Oberbetschdorf	7.89812	48.8986	1	-0.06369724983163591	-0.00303976428306753
Niederbetschdorf	7.91693	48.8985	1	-0.06369724983163591	-0.005108656301713453
Rittershofen	7.95587	48.90241	1	-0.06369724983163591	-0.013464939265394982
Hatten	7.97777	48.90173	0	-1.0433989804510517	-0.44188345167580184
Hirschland	7.11324	48.83701	2	0.9160044807877799	-0.023704832590709667
Kirberg (Kirrberg)	7.06204	48.8233	2	0.9160044807877799	-0.06048527114022208
Rauweiler	7.10907	48.81139	1	-0.06369724983163591	-0.0014604925656802
Goerlingen	7.08247	48.79646	2	0.9160044807877799	-0.05117362456801021
Etschburg (Eschbourg)	7.29591	48.81267	3	1.8957062114071956	-0.15716222203283572
Graufthal	7.28092	48.81935	1	-0.06369724983163591	0.0010354187415205743
Schönburg (Schoenbourg)	7.26823	48.83392	2	0.9160044807877799	-0.15648058139649246
Pfalzweier (-weyer)	7.25813	48.80543	0	-1.0433989804510517	-0.03332355323688569
Buchsweiler (Bouxwiller), Buchsweiler (Bouxwiller)	7.47851	48.82528	0	-1.0433989804510517	0.1427354765620262
Riedheim	7.47956	48.81064	2	0.9160044807877799	-0.16708673652153286
Imbsheim	7.45399	48.80165	1	-0.06369724983163591	0.01717389339888634
Neuweiler (Neuwiller-Lès-Saverne)	7.4034	48.82391	1	-0.06369724983163591	0.00903717180121952
Dossenheim (Dossenheim-Sur-Zinsel)	7.40138	48.80593	0	-1.0433989804510517	0.1903005391885752
Hattmatt	7.42386	48.79158	1	-0.06369724983163591	0.007753787839253357
Ernolsheim (Ernoldsheim-Lès-Saverne)	7.38025	48.78942	1	-0.06369724983163591	0.0015467220679330309
St. Johann (Saint-Jean-Saverne)	7.36064	48.76931	0	-1.0433989804510517	-0.1862386240499278
Eckartsweiler	7.357	48.76744	3	1.8957062114071956	0.15086451943717197
Steinburg (Steinbourg)	7.41332	48.7697	0	-1.0433989804510517	0.010717976127813842
Rosenweiler-Dettweiler	7.45083	48.76772	0	-1.0433989804510517	0.10517067482007937
Dettweiler	7.46685	48.75406	1	-0.06369724983163591	0.008753587106807808
Gottesheim	7.47938	48.77591	3	1.8957062114071956	-0.5554600326276893
Gottesheim-Prinzheim	7.47921	48.79113	1	-0.06369724983163591	0.01688397438535355
Dauendorf	7.65509	48.82974	0	-1.0433989804510517	-0.1785890296918363
Morschweiler	7.62689	48.81972	0	-1.0433989804510517	-0.006383832564580178
Ettendorf	7.58414	48.81374	1	-0.06369724983163591	0.01335952486281093
Büsweiler (Buswiller)	7.55923	48.82025	0	-1.0433989804510517	0.125730658558295
Schalkendorf	7.55965	48.83213	1	-0.06369724983163591	0.006086187012041436
Kirrweiler	7.53026	48.81331	0	-1.0433989804510517	0.2510328698824285
Ringendorf	7.55409	48.80777	0	-1.0433989804510517	0.07883836844359335
Hüttendorf	7.64259	48.80222	1	-0.06369724983163591	-0.0020161750722920194
Minversheim	7.61936	48.78575	1	-0.06369724983163591	-0.004119056004621347
Alteckendorf	7.59484	48.79272	1	-0.06369724983163591	0.004414126718335862
Lixhausen	7.5473	48.79426	1	-0.06369724983163591	0.011204658995547958
Zöbersdorf, Zöbersdorf	7.52538	48.79381	0	-1.0433989804510517	0.24152574021950982
Bosselshausen	7.50884	48.80522	2	0.9160044807877799	-0.2710907299445866
Wickersheim	7.53159	48.78313	0	-1.0433989804510517	0.16230347152275676
Bossendorf	7.55983	48.78146	1	-0.06369724983163591	0.008613597060459163
Melsheim, Melsheim	7.51974	48.75911	0	-1.0433989804510517	0.22119204529868755
Hochfelden, Hochfelden	7.57004	48.75735	0	-1.0433989804510517	0.168756931198953
Schwindratzheim	7.59981	48.7561	0	-1.0433989804510517	0.043847950106506606
Wittersheim	7.66007	48.78303	2	0.9160044807877799	0.09286946863616864
Uhlweiler	7.67396	48.82047	1	-0.06369724983163591	-0.01291199783215637
Ohlungen	7.70034	48.81187	0	-1.0433989804510517	-0.21800856158976664
Schweighausen (Schweighouse-Sur-Moder), Schweighausen (Schweighouse-Sur-Moder)	7.73517	48.82151	0	-1.0433989804510517	-0.004811729406209028
Hage u	7.78868	48.81435	1	-0.06369724983163591	0.009612164217822959
Gries 	7.81383	48.75262	0	-1.0433989804510517	0.33469231016142564
Weitbruch	7.77586	48.7535	0	-1.0433989804510517	0.07357868388278273
Bernolsheim	7.69085	48.75532	3	1.8957062114071956	0.00030149716357163645
Hochstett	7.67779	48.77853	2	0.9160044807877799	0.09150560008818447
Batzendorf	7.70638	48.78331	3	1.8957062114071956	0.09130093795531354
Wintershausen	7.70271	48.79349	2	0.9160044807877799	0.1085745967969766
Sufflenheim	7.95924	48.82979	0	-1.0433989804510517	-0.006601771067193726
Schirrhofen	7.9193	48.8066	0	-1.0433989804510517	0.20075617537510856
Schirrhein	7.90562	48.80154	0	-1.0433989804510517	0.27160838199627424
Kaltenhausen	7.83521	48.79041	0	-1.0433989804510517	0.35707636071530807
Oberhofen (Oberhoffen-Sur-Moder)	7.86327	48.78298	0	-1.0433989804510517	0.4116341156387512
Bischweiler	7.85912	48.76826	2	0.9160044807877799	-0.41877223301396455
Rohrwiller	7.90543	48.75592	2	0.9160044807877799	-0.33076959365112896
Falhünden (Dalhünden)	7.98835	48.77367	0	-1.0433989804510517	-0.13683252095150406
Silzheim (Siltzheim)	7.09071	49.0616	0	-1.0433989804510517	0.1543202523539071
Herbitzheim	7.08355	49.01459	0	-1.0433989804510517	0.2747620957535845
Kaysersberg	7.2617	48.13853	3	1.8957062114071956	-0.6335675016769107
Bebelnheim (Beblenheim)	7.32264	48.15802	0	-1.0433989804510517	0.22859433837374304
Türkheim (Turckheim), Türkheim (Turckheim)	7.27884	48.0862	0	-1.0433989804510517	0.3214424781026077
Katzenthal	7.28497	48.10796	0	-1.0433989804510517	0.20997078498839433
Niedermorschweiher	7.27596	48.09972	0	-1.0433989804510517	0.27275952107848894
Kientzheim	7.28695	48.13649	3	1.8957062114071956	-0.6560144538219734
Bennweier	7.32417	48.14496	0	-1.0433989804510517	0.18923603099013184
Sigolsheim	7.3035	48.13267	1	-0.06369724983163591	0.015416055075589795
Ingersheim	7.30725	48.0936	1	-0.06369724983163591	0.01726486738634364
Ammerschweier	7.28484	48.12465	1	-0.06369724983163591	0.01979988192639609
Mittelweier	7.32094	48.14982	0	-1.0433989804510517	0.22469738055759877
Ostheim	7.37011	48.1551	1	-0.06369724983163591	0.03094254639044308
Munzenheim (Muntzenheim), Munzenheim (Muntzenheim)	7.47318	48.10199	0	-1.0433989804510517	0.231152109064277
Bischweier	7.43735	48.09944	0	-1.0433989804510517	0.2308423973748391
Holzweier	7.42541	48.11028	2	0.9160044807877799	-0.20365765062198882
Riedweier	7.44536	48.12387	0	-1.0433989804510517	0.12289432288438826
Wickerschweier	7.43868	48.10708	0	-1.0433989804510517	0.19529313557783262
Jebsheim	7.47771	48.12279	1	-0.06369724983163591	0.012325264520197318
Hausen bei Kolmar (Houssen)	7.37665	48.125	2	0.9160044807877799	-0.39644143177508084
Elsenheim	7.50131	48.16133	1	-0.06369724983163591	0.02247421961330918
Fortschweier	7.45233	48.08996	0	-1.0433989804510517	0.20490660681572243
Grussenheim	7.48794	48.1443	1	-0.06369724983163591	0.019778094214153955
Marckolsheim	7.54583	48.1675	1	-0.06369724983163591	0.017764663883999696
Kiechlinsbergen	7.65306	48.12469	1	-0.06369724983163591	0.0004916276872434337
Burkheim am Kaiserstuhl	7.59943	48.10194	1	-0.06369724983163591	0.00023678439466237985
Bischoffingen	7.62537	48.10625	1	-0.06369724983163591	-0.0007901070921851792
Wyhl am Kaiserstuhl	7.64933	48.1663	1	-0.06369724983163591	0.007911770502431227
Dürrenenzen (Dürrenentzen)	7.50406	48.09192	2	0.9160044807877799	-0.21569966148993394
Balzenheim (Baltzenheim)	7.55624	48.09319	2	0.9160044807877799	-0.11485923532804815
Arzenheim (Artzenheim)	7.5426	48.11609	2	0.9160044807877799	-0.23859469237905157
Königschaffhausen am Kaiserstuhl	7.65562	48.13337	1	-0.06369724983163591	0.0032439318280947705
Sasbach	7.61363	48.13798	2	0.9160044807877799	-0.15946242159431492
Oberrotweil	7.63551	48.08944	1	-0.06369724983163591	-0.00248854621589929
Endingen	7.70312	48.1419	1	-0.06369724983163591	0.00048246930271442646
Riegel	7.7507	48.15056	1	-0.06369724983163591	-0.0005489593594369937
Nimburg	7.77794	48.10762	1	-0.06369724983163591	-0.01152560839491677
Bottingen	7.78356	48.09119	0	-1.0433989804510517	-0.008207543288747399
Malterdingen	7.79392	48.16302	0	-1.0433989804510517	0.06829069534439068
Schelingen am Kaiserstuhl	7.68308	48.10435	4	2.875407942026611	-0.049704506904931244
Eichstetten	7.74563	48.09417	2	0.9160044807877799	0.07534177890980916
Köndringen	7.80591	48.13912	2	0.9160044807877799	-0.0511289028762083
Forchheim	7.7031	48.16341	0	-1.0433989804510517	-0.03607858276954844
Bahlingen	7.73937	48.12209	0	-1.0433989804510517	-0.015948304074087573
Teningen	7.80344	48.12897	0	-1.0433989804510517	-0.003164623306747676
Amoltern	7.67629	48.12873	1	-0.06369724983163591	-0.0045435265003016595
Emmendingen	7.84951	48.1209	2	0.9160044807877799	0.011578449775249642
Waldkirch	7.96049	48.09361	0	-1.0433989804510517	0.16472647417781658
Wasser	7.8564	48.09846	1	-0.06369724983163591	-0.008455212812322994
Windenreuthe (Emmendingen)	7.88675	48.11814	2	0.9160044807877799	-0.07008112696461136
Siensbach	7.98804	48.10755	1	-0.06369724983163591	0.016103133234680853
Siegelau	7.97753	48.14612	2	0.9160044807877799	-0.3115842239433784
Sexau	7.90788	48.10424	1	-0.06369724983163591	-0.0037442657764005733
Mundingen	7.8346	48.13735	1	-0.06369724983163591	-0.00022704245850324576
Maleck	7.88416	48.12924	0	-1.0433989804510517	0.027171206402430082
Koll u	7.9721	48.10586	0	-1.0433989804510517	0.2622857558501158
Kollmarsreute	7.87829	48.10253	1	-0.06369724983163591	-0.00029074367371096163
Freiamt-Reichenbach	7.92477	48.15747	0	-1.0433989804510517	0.11111519837990476
Freiamt-Mußbach (Mussbach)	7.88578	48.17377	0	-1.0433989804510517	0.11900798289833396
Keppenbach	7.92037	48.14437	1	-0.06369724983163591	0.0036618817855318536
Gutach	7.98722	48.11814	0	-1.0433989804510517	0.2036483604964631
Münster (Munster), Münster (Munster)	7.13185	48.0418	1	-0.06369724983163591	0.019426194788586693
Sulzern (Soultzeren)	7.10254	48.06373	2	0.9160044807877799	-0.2400664259737469
Metzeral	7.07146	48.01325	1	-0.06369724983163591	0.018459275927267257
Eschbach	7.14594	48.02896	2	0.9160044807877799	-0.3826749213107328
Hohrod	7.12607	48.05444	1	-0.06369724983163591	0.017055224407618405
Luttenbach (Luttenbach-Près-Munster)	7.11745	48.03105	1	-0.06369724983163591	0.024052966081710217
Breitenbach (Breitenbach-Haut-Rhin)	7.10087	48.02382	1	-0.06369724983163591	0.021900259911870737
Hohrodberg	7.13528	48.06037	0	-1.0433989804510517	0.2502502787082073
Stossweier	7.10163	48.05432	0	-1.0433989804510517	0.1371580009192723
Mühlbach (Muhlbach-Sur-Munster)	7.08731	48.02582	0	-1.0433989804510517	0.30576595602435996
Griesbach (Griesbach-Au-Val), Griesbach (Griesbach-Au-Val)	7.17071	48.03351	0	-1.0433989804510517	0.3566111257692338
Günsbach (Gunsbach)	7.17323	48.0464	0	-1.0433989804510517	0.10131759423063366
Wettolsheim	7.30629	48.06133	0	-1.0433989804510517	0.35491396078463844
Geberschweiher (Gueberschwihr)	7.27661	48.00444	0	-1.0433989804510517	0.3137515500975121
Hattstatt	7.30016	48.0108	0	-1.0433989804510517	0.38246175565312607
Häusern	7.28067	48.03226	0	-1.0433989804510517	0.28686929371224207
Walbach	7.22416	48.06257	0	-1.0433989804510517	0.3924475423931231
Weier (Wihr-Au-Val)	7.20558	48.05217	1	-0.06369724983163591	0.01720281285958308
Herlisheim (Herrlisheim)	7.32932	48.01677	1	-0.06369724983163591	0.017305528978109608
Sulzbach (Soultzbach-Les-Bains)	7.20324	48.03797	0	-1.0433989804510517	0.44725974046022315
Obermorschweier	7.30037	48.01773	0	-1.0433989804510517	0.4211143863462637
Vöklinshofen (Voegtlinshoffen)	7.28224	48.01954	3	1.8957062114071956	-0.7283558444054251
Egisheim	7.30455	48.04168	0	-1.0433989804510517	0.26182463947176743
Zimmerbach	7.23755	48.07261	2	0.9160044807877799	-0.39352228256603705
Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar, Kolmar, Kolmar, Kolmar	7.36359	48.08198	0	-1.0433989804510517	0.545695435992403
Sundhofen (Sundhoffen)	7.41499	48.04248	4	2.875407942026611	-1.1563839338199562
Heiligkreuz (Sainte-Croix-en-Plaine)	7.3831	48.00666	0	-1.0433989804510517	0.4804291577394682
Logelbach	7.30991	48.0865	1	-0.06369724983163591	0.024261227644104447
Widensolen	7.47996	48.06278	0	-1.0433989804510517	0.22285811805359715
Logelnheim (Logelheim)	7.40918	48.0211	0	-1.0433989804510517	0.2979322985538061
Weier auf dem Land (Wihr-en-Plaine)	7.41118	48.0844	2	0.9160044807877799	-0.36813011838281917
Andolsheim	7.41512	48.06763	0	-1.0433989804510517	0.3409450066758196
Appenweier (Appenwihr)	7.43962	48.02594	1	-0.06369724983163591	0.021280925742438242
Hettenschlag 	7.45782	48.00441	0	-1.0433989804510517	0.34185890652501794
Urschenheim	7.48632	48.08696	1	-0.06369724983163591	0.01590917326739449
Breisach	7.59332	48.04535	1	-0.06369724983163591	-0.005159332659880261
Gündlingen	7.64227	48.01556	2	0.9160044807877799	-0.044899537275619565
Ihringen	7.64554	48.04572	1	-0.06369724983163591	-0.005361175227584827
Achkarren	7.62448	48.06769	0	-1.0433989804510517	-0.14742119936559636
Neubreisach (Neuf-Brisach)	7.52909	48.01843	0	-1.0433989804510517	0.31458658939551853
Künheim (Kunheim)	7.53422	48.07788	1	-0.06369724983163591	0.022321471233567095
Volgelsheim	7.55292	48.01693	2	0.9160044807877799	-0.2152798112331602
Vogelgrün (Vogelgrun)	7.57243	48.0111	1	-0.06369724983163591	0.01043542173137241
Biesheim	7.54467	48.04048	1	-0.06369724983163591	0.015230149400846889
Wolfganzen	7.5016	48.02747	0	-1.0433989804510517	0.22692828181366614
Algolsheim	7.55708	48.00563	0	-1.0433989804510517	0.25405606354412674
Umgebung von Neubreisach (Weckolsheim)	7.51347	48.00264	1	-0.06369724983163591	0.020632140629726462
Reute	7.82538	48.08175	1	-0.06369724983163591	0.0016321287360247275
Merdingen	7.68864	48.0173	0	-1.0433989804510517	-0.1063541000427879
Hochdorf	7.80212	48.0489	0	-1.0433989804510517	-0.021229056964689793
Hugstetten	7.78045	48.05415	2	0.9160044807877799	0.02333033076366312
Buchheim	7.77912	48.06092	1	-0.06369724983163591	-0.00408449813560253
Bötzingen	7.72593	48.07743	1	-0.06369724983163591	-9.554544696712059e-05
Waltershofen	7.71857	48.02338	1	-0.06369724983163591	0.005055882380915261
Zähringen	7.86149	48.02593	2	0.9160044807877799	-0.16631411896165565
Oberglottertal	7.96407	48.04803	1	-0.06369724983163591	0.015504679811656848
Gundelfingen	7.87313	48.04353	1	-0.06369724983163591	0.015698113476644914
Vörstetten	7.85113	48.06391	2	0.9160044807877799	-0.18459296229086633
Denzlingen	7.87987	48.06793	1	-0.06369724983163591	0.007461452549017943
Buchholz i.Br.	7.91201	48.08253	2	0.9160044807877799	-0.031524520736813263
Krüt (Kruth)	6.96629	47.92912	0	-1.0433989804510517	0.2542819522561299
Wildenstein bei Krüt, Kreis Tann	6.96296	47.98143	0	-1.0433989804510517	-0.06652978255638427
