Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Hofen (Hoffen)	7.9412	48.92766	0	-0.8189571762274959	0.33213415944412295
Kühlendorf (Kuhlendorf) und Hohweiler, Kühlendorf (Kuhlendorf)	7.92307	48.91408	1	-0.06611273517842121	0.022903131296888153
Hermersweiler (Hermerswiller)	7.91205	48.93588	0	-0.8189571762274959	0.2587185246828504
Schönenburg (Schoenenbourg)	7.91332	48.95207	0	-0.8189571762274959	0.26476030698661873
Sulz u. (f) (Soultz-Sous-Forêts)	7.88268	48.93782	2	0.6867317058706535	-0.2526624150986541
Kutzenhausen	7.85624	48.93375	1	-0.06611273517842121	0.017084454081010742
Retschweiler (Retschwiller)	7.87838	48.95025	2	0.6867317058706535	-0.23642343310959507
Memmelshofen (Memmelshoffen)	7.87106	48.96013	0	-0.8189571762274959	0.21510244714536933
Keffenach	7.88225	48.96489	0	-0.8189571762274959	0.2503273271101077
Birlenbach	7.8829	48.9763	0	-0.8189571762274959	0.2704834588079254
Drachenbronn	7.87037	48.98626	2	0.6867317058706535	-0.2068858179455097
Lobsann	7.84681	48.96327	0	-0.8189571762274959	0.1951186255661711
Zollingen	7.07636	48.91048	2	0.6867317058706535	0.699806064442103
Pisdorf (Bischtroff-sur-Sarre)	7.06995	48.9005	11	7.462331675312326	4.319948765965364
Burbach	7.11226	48.90144	0	-0.8189571762274959	-0.6316806607905407
Berg	7.1532	48.89487	1	-0.06611273517842121	-0.041454828738109815
Güngweiler (Gungwiller)	7.15771	48.88171	2	0.6867317058706535	0.44848633717457603
Eyweiler (Eywiller)	7.13172	48.8709	0	-0.8189571762274959	-0.5470182602913585
Eschweiler (Eschwiller)	7.11652	48.8596	2	0.6867317058706535	0.4669351649760355
Weyer	7.15976	48.85488	1	-0.06611273517842121	-0.044438066119109595
Bärendorf (Baerendorf)	7.08463	48.83742	2	0.6867317058706535	0.44586759456859126
Wolfskirchen, Wolfskirchen	7.07612	48.87884	1	-0.06611273517842121	-0.06289740812759678
Diedendorf	7.04974	48.87869	2	0.6867317058706535	0.6518587500693911
Puberg	7.31461	48.91322	1	-0.06611273517842121	-0.0055034597139621754
Hinsburg (Hinsbourg)	7.28852	48.90706	1	-0.06611273517842121	-0.011982653975669113
Frohmühl (Frohmuhl)	7.28007	48.90754	3	1.4395761469197281	0.27978980047595436
Weislingen	7.25159	48.91879	3	1.4395761469197281	0.3203188829200989
Tieffenbach	7.24987	48.90483	0	-0.8189571762274959	-0.26343676202576444
Strut (Struth)	7.25475	48.89009	3	1.4395761469197281	0.39886617358933596
Petersbach	7.26874	48.86912	1	-0.06611273517842121	-0.019867043837115902
Lützelstein (La Petite-Pierre)	7.32076	48.85864	0	-0.8189571762274959	-0.29829450418210773
Adamsweiler (Adamswiller)	7.20348	48.90463	2	0.6867317058706535	0.27271248454457425
Dürstel (Durstel)	7.19745	48.89156	0	-0.8189571762274959	-0.23210201920332732
Bettweiler (Bettwiller)	7.17993	48.88617	2	0.6867317058706535	0.14466665524002
Aßweiler (Asswiller)	7.2198	48.88035	1	-0.06611273517842121	-0.02022533746897932
Drulingen	7.18979	48.8662	0	-0.8189571762274959	-0.1861335947138939
Ottweiler (Ottwiller)	7.23096	48.86516	0	-0.8189571762274959	-0.24331898368118846
Lohr	7.24351	48.85748	3	1.4395761469197281	0.32395568617880294
Sieweiler (Siewiller)	7.20676	48.84318	3	1.4395761469197281	0.3803272564969046
Berg, Rexingen	7.17654	48.90012	4	2.192420587968803	0.2408753134403165
Lichtenberg	7.48181	48.9216	1	-0.06611273517842121	-0.013615347143626996
Wimmenau	7.41957	48.91035	5	2.9452650290178775	-0.3537143538962966
Zittersheim	7.34551	48.89955	1	-0.06611273517842121	-0.01605578762431949
Erkartsweiler (Erckartswiller)	7.3596	48.87532	1	-0.06611273517842121	-0.011307177979945007
Sparsbach	7.41533	48.87754	4	2.192420587968803	-0.21203368619335206
Weinburg (Weinbourg)	7.44029	48.87157	0	-0.8189571762274959	-0.13762190156135673
Ingweiler (Ingwiller)	7.48031	48.87322	3	1.4395761469197281	0.08985247046316382
Menchhofen (Menchhoffen)	7.49498	48.85955	1	-0.06611273517842121	-0.004827101479656323
Uttweiler (Uttwiller)	7.48667	48.84591	1	-0.06611273517842121	-0.01329234101182897
Niedersulzbach (Niedersoultzbach)	7.4662	48.84923	0	-0.8189571762274959	-0.03584470431069709
Obersulzbach (Obersoultzbach)	7.45013	48.85174	1	-0.06611273517842121	-0.008226987321664929
Weitersweiler (Weiterswiller)	7.41341	48.85298	0	-0.8189571762274959	-0.07132127022979504
Zinsweiler	7.59018	48.9196	0	-0.8189571762274959	0.04036995938701505
Offweiler	7.54296	48.91021	1	-0.06611273517842121	0.005279407405161986
Rotbach	7.52883	48.90568	2	0.6867317058706535	-0.10853660550303405
Bischholz	7.53995	48.89301	2	0.6867317058706535	-0.1322134190886068
Mühlhausen	7.5527	48.88226	1	-0.06611273517842121	0.009914513369729865
Uhrweiler (Uhrwiller)	7.57892	48.8784	2	0.6867317058706535	-0.14161249075323507
Engweiler	7.61501	48.88508	1	-0.06611273517842121	0.015097664484699175
Gumbrechtshofen	7.6319	48.90544	1	-0.06611273517842121	0.009111818735082378
Gundershofen	7.6592	48.90652	1	-0.06611273517842121	0.011371387705922952
Mietesheim	7.63837	48.87814	1	-0.06611273517842121	0.023055412404910054
Bitschhofen	7.61913	48.85878	0	-0.8189571762274959	0.21546259646349836
Überach (Uberach)	7.62806	48.84844	0	-0.8189571762274959	0.004238162607942475
Pfaffenhofen, Pfaffenhofen -Volksberg	7.60881	48.84422	1	-0.06611273517842121	0.005765006140097956
Kindweiler	7.59731	48.86227	2	0.6867317058706535	-0.15348114667896476
Zutzendorf	7.54972	48.85428	0	-0.8189571762274959	0.03764627778667758
Eberbach 	7.71711	48.91154	0	-0.8189571762274959	0.09780640348339002
Forstheim	7.71468	48.89506	1	-0.06611273517842121	0.010207985174552408
Morsbronn (Morsbronn-Les-Bains)	7.74283	48.90037	0	-0.8189571762274959	0.01375966001486717
Hagenheim (Hegeney)	7.74557	48.89153	1	-0.06611273517842121	0.004137945858633737
Dürrenbach (Durrenbach)	7.76797	48.89675	2	0.6867317058706535	-0.045859781676707075
Biblisheim	7.79196	48.89991	1	-0.06611273517842121	0.0062061632990965095
Walburg (Walbourg)	7.78939	48.88652	1	-0.06611273517842121	0.005931929680138509
Eschbach	7.73641	48.87453	0	-0.8189571762274959	0.07154296505125847
Laubach	7.72032	48.88168	1	-0.06611273517842121	0.00920352190605103
Merzweiler (Mertzwiller)	7.67936	48.86259	2	0.6867317058706535	-0.16013612240790018
Griesbach	7.67856	48.89026	0	-0.8189571762274959	0.1479548935185437
Reimersweiler	7.88417	48.9137	1	-0.06611273517842121	0.020232847804846868
Surburg	7.84913	48.90982	1	-0.06611273517842121	0.014204870232376286
Schwabweiler	7.87665	48.90207	0	-0.8189571762274959	0.17113711609975604
Oberbetschdorf	7.89812	48.8986	0	-0.8189571762274959	0.22688297773219768
Niederbetschdorf	7.91693	48.8985	0	-0.8189571762274959	0.25403223619104526
Rittershofen	7.95587	48.90241	0	-0.8189571762274959	0.34542049245444106
Hatten	7.97777	48.90173	0	-0.8189571762274959	0.26024592491772025
Hirschland	7.11324	48.83701	1	-0.06611273517842121	-0.04663142901453281
Kirberg (Kirrberg)	7.06204	48.8233	3	1.4395761469197281	0.7073881986158042
Rauweiler	7.10907	48.81139	0	-0.8189571762274959	-0.5516779646527716
Goerlingen	7.08247	48.79646	2	0.6867317058706535	0.10490812816857414
Etschburg (Eschbourg)	7.29591	48.81267	2	0.6867317058706535	0.16855881387447122
Graufthal	7.28092	48.81935	3	1.4395761469197281	0.34197939639083985
Schönburg (Schoenbourg)	7.26823	48.83392	2	0.6867317058706535	0.2243399517759799
Pfalzweier (-weyer)	7.25813	48.80543	1	-0.06611273517842121	-0.018979516758050975
Buchsweiler (Bouxwiller), Buchsweiler (Bouxwiller)	7.47851	48.82528	1	-0.06611273517842121	-0.006005289868453577
Riedheim	7.47956	48.81064	1	-0.06611273517842121	-0.010264691136646598
Imbsheim	7.45399	48.80165	1	-0.06611273517842121	0.006559569041870934
Neuweiler (Neuwiller-Lès-Saverne)	7.4034	48.82391	0	-0.8189571762274959	-0.08384221274280686
Dossenheim (Dossenheim-Sur-Zinsel)	7.40138	48.80593	0	-0.8189571762274959	0.008180888172247349
Hattmatt	7.42386	48.79158	1	-0.06611273517842121	-0.0005300825511570164
Ernolsheim (Ernoldsheim-Lès-Saverne)	7.38025	48.78942	1	-0.06611273517842121	-0.0047331230242544835
St. Johann (Saint-Jean-Saverne)	7.36064	48.76931	2	0.6867317058706535	0.06366144581119425
Eckartsweiler	7.357	48.76744	3	1.4395761469197281	0.07332558138250805
Steinburg (Steinbourg)	7.41332	48.7697	0	-0.8189571762274959	-0.07096660994323636
Rosenweiler-Dettweiler	7.45083	48.76772	0	-0.8189571762274959	-0.005982984478177371
Dettweiler	7.46685	48.75406	0	-0.8189571762274959	0.007985633960718129
Gottesheim	7.47938	48.77591	3	1.4395761469197281	-0.15308929063578544
Gottesheim-Prinzheim	7.47921	48.79113	1	-0.06611273517842121	-0.0009222103160328781
Dauendorf	7.65509	48.82974	0	-0.8189571762274959	0.10781273956412844
Morschweiler	7.62689	48.81972	0	-0.8189571762274959	0.03297484538237308
Ettendorf	7.58414	48.81374	1	-0.06611273517842121	0.0061612395967846345
Büsweiler (Buswiller)	7.55923	48.82025	1	-0.06611273517842121	0.005590033498848501
Schalkendorf	7.55965	48.83213	0	-0.8189571762274959	0.04470693898415116
Kirrweiler	7.53026	48.81331	0	-0.8189571762274959	0.05266942213209614
Ringendorf	7.55409	48.80777	1	-0.06611273517842121	0.002463862392837596
Hüttendorf	7.64259	48.80222	2	0.6867317058706535	-0.08592096239521428
Minversheim	7.61936	48.78575	1	-0.06611273517842121	0.008373713103964283
Alteckendorf	7.59484	48.79272	0	-0.8189571762274959	0.07921393658789991
Lixhausen	7.5473	48.79426	1	-0.06611273517842121	-0.000234945305071448
Zöbersdorf, Zöbersdorf	7.52538	48.79381	0	-0.8189571762274959	-0.024313757139048518
Bosselshausen	7.50884	48.80522	0	-0.8189571762274959	-0.011482482387487622
Wickersheim	7.53159	48.78313	3	1.4395761469197281	-0.0874133694361213
Bossendorf	7.55983	48.78146	0	-0.8189571762274959	0.009997440705528765
Melsheim, Melsheim	7.51974	48.75911	0	-0.8189571762274959	-0.006190691437749479
Hochfelden	7.57004	48.75735	10	6.709487234263251	-2.0465199726527037
Schwindratzheim	7.59981	48.7561	0	-0.8189571762274959	0.09323374773017022
Wittersheim	7.66007	48.78303	0	-0.8189571762274959	0.06350522055787675
Uhlweiler	7.67396	48.82047	2	0.6867317058706535	-0.16610879161903172
Ohlungen	7.70034	48.81187	0	-0.8189571762274959	0.14420257411330037
Schweighausen (Schweighouse-Sur-Moder), Schweighausen (Schweighouse-Sur-Moder)	7.73517	48.82151	0	-0.8189571762274959	0.06604514376096646
Hagenau	7.78868	48.81435	1	-0.06611273517842121	0.012133276600286928
Gries 	7.81383	48.75262	1	-0.06611273517842121	0.015979963353668105
Weitbruch	7.77586	48.7535	1	-0.06611273517842121	0.011357231707119064
Bernolsheim	7.69085	48.75532	3	1.4395761469197281	-0.3540045410317481
Hochstett	7.67779	48.77853	1	-0.06611273517842121	0.012725949763739405
Batzendorf	7.70638	48.78331	0	-0.8189571762274959	0.14731002053619405
Wintershausen	7.70271	48.79349	1	-0.06611273517842121	0.012247288243183545
Sufflenheim	7.95924	48.82979	0	-0.8189571762274959	0.3451802744545277
Schirrhofen	7.9193	48.8066	1	-0.06611273517842121	0.018335520927256866
Schirrhein	7.90562	48.80154	1	-0.06611273517842121	0.011871928636902892
Kaltenhausen	7.83521	48.79041	1	-0.06611273517842121	0.011536342897810201
Oberhofen (Oberhoffen-Sur-Moder)	7.86327	48.78298	1	-0.06611273517842121	0.011633224839538572
Bischweiler	7.85912	48.76826	0	-0.8189571762274959	0.1141147939382071
Rohrwiller	7.90543	48.75592	0	-0.8189571762274959	0.09195191772561004
Falhünden (Dalhünden)	7.98835	48.77367	0	-0.8189571762274959	0.1559619494011751
Silzheim (Siltzheim)	7.09071	49.0616	0	-0.8189571762274959	-0.04603972355427384
Herbitzheim	7.08355	49.01459	0	-0.8189571762274959	0.04401557099121127
Kaysersberg	7.2617	48.13853	1	-0.06611273517842121	0.014586964509842988
Bebelnheim (Beblenheim)	7.32264	48.15802	1	-0.06611273517842121	0.015064534250481487
Türkheim (Turckheim)	7.27884	48.0862	2	0.6867317058706535	-0.11190130739477644
Katzenthal	7.28497	48.10796	1	-0.06611273517842121	0.007188085400273356
Niedermorschweiher	7.27596	48.09972	1	-0.06611273517842121	0.008600662537422813
Kientzheim	7.28695	48.13649	1	-0.06611273517842121	0.009151474804659294
Bennweier	7.32417	48.14496	0	-0.8189571762274959	0.1749814290332099
Sigolsheim	7.3035	48.13267	0	-0.8189571762274959	0.08982358339747332
Ingersheim	7.30725	48.0936	1	-0.06611273517842121	0.007050292641929845
Ammerschweier	7.28484	48.12465	2	0.6867317058706535	-0.09230738557886635
Mittelweier	7.32094	48.14982	1	-0.06611273517842121	0.012976310379050095
Ostheim	7.37011	48.1551	1	-0.06611273517842121	0.026390259909934446
Munzenheim (Muntzenheim), Munzenheim (Muntzenheim)	7.47318	48.10199	0	-0.8189571762274959	0.10482943665542065
Bischweier	7.43735	48.09944	0	-0.8189571762274959	0.08672954379279915
Holzweier	7.42541	48.11028	0	-0.8189571762274959	0.10538966268464815
Riedweier	7.44536	48.12387	0	-0.8189571762274959	0.08603074561956893
Wickerschweier	7.43868	48.10708	0	-0.8189571762274959	0.10842680954617002
Jebsheim	7.47771	48.12279	0	-0.8189571762274959	0.13557937717452134
Hausen bei Kolmar (Houssen)	7.37665	48.125	2	0.6867317058706535	-0.2248475959463221
Elsenheim	7.50131	48.16133	4	2.192420587968803	-0.6436817206818357
Fortschweier	7.45233	48.08996	1	-0.06611273517842121	0.01132477033080853
Grussenheim	7.48794	48.1443	0	-0.8189571762274959	0.08921107784294363
Marckolsheim	7.54583	48.1675	1	-0.06611273517842121	0.0018087568704163322
Kiechlinsbergen	7.65306	48.12469	0	-0.8189571762274959	0.1900409516545975
Burkheim am Kaiserstuhl	7.59943	48.10194	0	-0.8189571762274959	0.08318662301371697
Bischoffingen	7.62537	48.10625	1	-0.06611273517842121	0.014158210367044708
Wyhl am Kaiserstuhl	7.64933	48.1663	0	-0.8189571762274959	0.2073056611655
Dürrenenzen (Dürrenentzen)	7.50406	48.09192	1	-0.06611273517842121	0.013490849462203133
Balzenheim (Baltzenheim)	7.55624	48.09319	2	0.6867317058706535	-0.0619418399150807
Arzenheim (Artzenheim)	7.5426	48.11609	0	-0.8189571762274959	0.06181785697876739
Königschaffhausen am Kaiserstuhl	7.65562	48.13337	2	0.6867317058706535	-0.20897346179989032
Sasbach	7.61363	48.13798	3	1.4395761469197281	-0.4469449425641358
Oberrotweil	7.63551	48.08944	2	0.6867317058706535	-0.20436183302549832
Riegel	7.7507	48.15056	1	-0.06611273517842121	0.014226416021006862
Nimburg	7.77794	48.10762	1	-0.06611273517842121	0.0071780325107790605
Bottingen	7.78356	48.09119	2	0.6867317058706535	-0.14074902412277315
Malterdingen	7.79392	48.16302	0	-0.8189571762274959	0.15106868766126244
Schelingen am Kaiserstuhl	7.68308	48.10435	0	-0.8189571762274959	0.21711341569725248
Eichstetten, Eichstetten	7.74563	48.09417	0	-0.8189571762274959	0.18844226535272668
Köndringen, Köndringen	7.80591	48.13912	2	0.6867317058706535	-0.11416082008668009
Forchheim	7.7031	48.16341	1	-0.06611273517842121	0.01703886702252595
Bahlingen	7.73937	48.12209	1	-0.06611273517842121	0.01769597047963219
Teningen	7.80344	48.12897	1	-0.06611273517842121	0.011081934424483067
Amoltern	7.67629	48.12873	0	-0.8189571762274959	0.24946474346086203
Wasser	7.8564	48.09846	0	-0.8189571762274959	0.001928170009993675
Windenreuthe (Emmendingen)	7.88675	48.11814	1	-0.06611273517842121	0.001540146791693467
Siensbach	7.98804	48.10755	0	-0.8189571762274959	-0.0429015709994396
Siegelau	7.97753	48.14612	0	-0.8189571762274959	0.03307583024612415
Sexau	7.90788	48.10424	1	-0.06611273517842121	0.004282794680097906
Mundingen	7.8346	48.13735	1	-0.06611273517842121	0.004569518433602396
Maleck	7.88416	48.12924	1	-0.06611273517842121	0.0024060159615996294
Kollnau	7.9721	48.10586	1	-0.06611273517842121	0.00404000417144282
Kollmarsreute	7.87829	48.10253	0	-0.8189571762274959	-0.039333563023204066
Freiamt-Reichenbach	7.92477	48.15747	0	-0.8189571762274959	0.03634258817278697
Freiamt-Mußbach (Mussbach)	7.88578	48.17377	1	-0.06611273517842121	0.0025609463190367247
Keppenbach	7.92037	48.14437	2	0.6867317058706535	-0.03668333346431768
Gutach	7.98722	48.11814	0	-0.8189571762274959	-0.042901570999439614
Münster (Munster), Münster (Munster)	7.13185	48.0418	2	0.6867317058706535	0.022499078177755816
Sulzern (Soultzeren)	7.10254	48.06373	2	0.6867317058706535	0.006651856234657577
Metzeral	7.07146	48.01325	0	-0.8189571762274959	-0.10301923006496329
Eschbach	7.14594	48.02896	1	-0.06611273517842121	0.008292803396496698
Hohrod	7.12607	48.05444	0	-0.8189571762274959	-0.11390606406185366
Luttenbach (Luttenbach-Près-Munster)	7.11745	48.03105	0	-0.8189571762274959	0.0014641908038079013
Breitenbach (Breitenbach-Haut-Rhin)	7.10087	48.02382	1	-0.06611273517842121	0.002239565044907637
Hohrodberg	7.13528	48.06037	2	0.6867317058706535	-0.030747564523287918
Stossweier	7.10163	48.05432	1	-0.06611273517842121	-0.0039585582787748
Mühlbach (Muhlbach-Sur-Munster)	7.08731	48.02582	3	1.4395761469197281	-0.12744286198890864
Griesbach (Griesbach-Au-Val)	7.17071	48.03351	0	-0.8189571762274959	0.07674459756571501
Günsbach (Gunsbach)	7.17323	48.0464	0	-0.8189571762274959	-0.0422515271484259
Wettolsheim	7.30629	48.06133	0	-0.8189571762274959	0.06681103078957472
Geberschweiher (Gueberschwihr)	7.27661	48.00444	0	-0.8189571762274959	0.046692386843897773
Hattstatt	7.30016	48.0108	1	-0.06611273517842121	0.011547725991384476
Häusern	7.28067	48.03226	1	-0.06611273517842121	0.006704906377991429
Walbach	7.22416	48.06257	3	1.4395761469197281	-0.2590761930128384
Weier (Wihr-Au-Val)	7.20558	48.05217	1	-0.06611273517842121	0.011936368517522366
Sulzbach (Soultzbach-Les-Bains)	7.20324	48.03797	1	-0.06611273517842121	0.015477782547588276
Obermorschweier	7.30037	48.01773	1	-0.06611273517842121	0.01136022254427254
Vöklinshofen (Voegtlinshoffen)	7.28224	48.01954	1	-0.06611273517842121	0.010008964905821784
Egisheim	7.30455	48.04168	1	-0.06611273517842121	0.008593234129205053
Zimmerbach	7.23755	48.07261	1	-0.06611273517842121	0.01450919268990514
Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar, Kolmar, Kolmar, Kolmar, Kolmar	7.36359	48.08198	1	-0.06611273517842121	0.026991862059256824
Sundhofen (Sundhoffen)	7.41499	48.04248	2	0.6867317058706535	-0.1692075530195159
Widensolen	7.47996	48.06278	1	-0.06611273517842121	0.011693378540701961
Logelnheim (Logelheim)	7.40918	48.0211	0	-0.8189571762274959	0.15057837059253318
Weier auf dem Land (Wihr-en-Plaine)	7.41118	48.0844	0	-0.8189571762274959	0.19312224782669746
Andolsheim	7.41512	48.06763	1	-0.06611273517842121	0.013389569846668965
Appenweier (Appenwihr)	7.43962	48.02594	1	-0.06611273517842121	0.017416810856446235
Hettenschlag 	7.45782	48.00441	0	-0.8189571762274959	0.10125599920591448
Urschenheim	7.48632	48.08696	3	1.4395761469197281	-0.2412856429220275
Breisach	7.59332	48.04535	0	-0.8189571762274959	0.11659402117944158
Gündlingen	7.64227	48.01556	1	-0.06611273517842121	0.01655057751088029
Ihringen	7.64554	48.04572	0	-0.8189571762274959	0.1503057820198707
Achkarren	7.62448	48.06769	0	-0.8189571762274959	0.16833162257316106
Künheim (Kunheim)	7.53422	48.07788	1	-0.06611273517842121	0.009543986354092019
Vogelgrün (Vogelgrun)	7.57243	48.0111	2	0.6867317058706535	-0.04375250559523494
Biesheim	7.54467	48.04048	1	-0.06611273517842121	0.00941050182427434
Wolfganzen	7.5016	48.02747	2	0.6867317058706535	-0.23856528693651338
Algolsheim	7.55708	48.00563	1	-0.06611273517842121	0.0062501285366446625
Umgebung von Neubreisach (Weckolsheim)	7.51347	48.00264	1	-0.06611273517842121	0.00676475816317873
Reute	7.82538	48.08175	0	-0.8189571762274959	0.02516839195033252
Umkirch	7.7624	48.03183	0	-0.8189571762274959	0.14803989867994782
Merdingen	7.68864	48.0173	0	-0.8189571762274959	0.23613341365190274
Hochdorf	7.80212	48.0489	1	-0.06611273517842121	0.009016536869176387
Hugstetten	7.78045	48.05415	3	1.4395761469197281	-0.3123667099322125
Buchheim	7.77912	48.06092	1	-0.06611273517842121	0.007230041933920064
Bötzingen	7.72593	48.07743	0	-0.8189571762274959	0.19288012126806336
Waltershofen	7.71857	48.02338	0	-0.8189571762274959	0.2114486017647406
Zähringen	7.86149	48.02593	3	1.4395761469197281	0.018929278349277438
Oberglottertal	7.96407	48.04803	2	0.6867317058706535	-0.0326077608187572
Gundelfingen	7.87313	48.04353	1	-0.06611273517842121	-0.006984228827060004
Vörstetten	7.85113	48.06391	2	0.6867317058706535	0.0060587238644116085
Denzlingen	7.87987	48.06793	0	-0.8189571762274959	-0.08212732419414631
Suggental	7.92471	48.07551	1	-0.06611273517842121	0.009340158099192069
Buchholz i.Br.	7.91201	48.08253	3	1.4395761469197281	-0.13634405535775315
Krüt (Kruth)	6.96629	47.92912	0	-0.8189571762274959	-0.47223064377054336
Wildenstein bei Krüt, Kreis Tann	6.96296	47.98143	2	0.6867317058706535	0.0074102458789727195
Lintal (Linthal, Kreis Tann)	7.12943	47.94619	1	-0.06611273517842121	-0.014576655019379365
Lautenbach (Kreis Tann)	7.15877	47.9414	0	-0.8189571762274959	-0.018690043223662824
Wasserburg Kreis Colmar (Wasserbourg)	7.15948	48.00283	1	-0.06611273517842121	-0.0003496042785924263
Sondernach	7.07276	47.99621	1	-0.06611273517842121	-0.0018993958506228156
Mittlach	7.03325	48.00405	3	1.4395761469197281	0.03629775083655315
Murbach	7.1604	47.92318	3	1.4395761469197281	-0.1568309862167165
Lautenbachzell	7.14925	47.94057	0	-0.8189571762274959	0.03329276439825341
Sengern	7.12209	47.94246	0	-0.8189571762274959	-0.18193678364459673
Rufach (Rouffach)	7.29696	47.95968	0	-0.8189571762274959	0.009008698408974383
Osenbach	7.21903	47.98623	1	-0.06611273517842121	0.0019932781323530463
